,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type,entrance,description,emergency,emergency:phone,source:opening_hours,post_box:location,building:material,roof:colour,roof:shape,park_ride,delivery:covid19,smoothness,payment:cryptocurrencies,fixme,end_date,addr:state,loc_name,wikidata,payment:telephone_cards,kids_area,operator:type,toilets,toilets:access,name:it
1344,node/3849759581,3849759581,node,,8957.0,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-spreitenbach-tivoli,POINT (8.3691199 47.4232924),en:Migros,yes,Spreitenbach,"Mo-Fr 09:00-20:00, Sa 08:00-20:00; PH off",,,,,,,Spreitenbach Tivoli,,Genossenschaft Migros Aare,,,,,,1;3,,Migros Tivoli (MMM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 09:00-19:00, Sa 08:00-19:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,node/3849871086,3849871086,node,,8957.0,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-spreitenbach,POINT (8.3676957 47.4221595),de:Migros,,Spreitenbach,"Mo-Fr 09:00-20:00, Sa 08:00-20:00; PH off",,,,,,,Spreitenbach Shoppi,,Genossenschaft Migros Aare,,,,,,0,,Migros Spreitenbach (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 09:00-19:00, Sa 08:00-19:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,node/4366602090,4366602090,node,2,6285.0,Richensee,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-hitzkirch,POINT (8.2520035 47.2221009),de:Migros,,Hitzkirch,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Hitzkirch,,Genossenschaft Migros Luzern,,,,,,,,Migros Hitzkirch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,node/5231189090,5231189090,node,52,5034.0,Bernstrasse Ost,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-suhr-suhrepark,POINT (8.0820252 47.372948),de:Migros,yes,Suhr,Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,,Suhr Suhrepark,,Genossenschaft Migros Aare,,,,,,,,Migros Suhr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,node/5425441458,5425441458,node,8,5035.0,Binzmattweg,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-unterentfelden,POINT (8.0456229 47.3620678),de:Migros,,Unterentfelden,Mo-Sa 08:00-20:00; PH off,,,,,,,Unterentfelden,,Genossenschaft Migros Aare,,,,,,,,Migros Unterentfelden (MM),,,,,,+41 58 567 20 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,node/6016261985,6016261985,node,3h,5000.0,Bahnhofplatz,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-aarau-bahnhof,POINT (8.0533673 47.3919927),de:Migros,yes,Aarau,"Mo-Fr 07:00-21:00; PH,Sa-Su 08:00-21:00",,,,,,,Aarau Bahnhof,,Genossenschaft Migros Aare,,,,,,,,Migros Aarau Bahnhof,wlan,,,,,+41 58 567 14 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,node/6238261157,6238261157,node,50,5507.0,Lenzburgerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-mellingen,POINT (8.2668592 47.4132639),de:Migros,,Mellingen,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Mellingen,,Genossenschaft Migros Aare,,,,,,,,Migros Mellingen,,,,+41 585676800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,node/7306625863,7306625863,node,,,,,,,,,,Migros,,,POINT (8.2724091 47.3495349),,,,,,,,,,,,,PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-Welle,stop_position,"Wohlen AG, Migros",8572621.0,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,node/7507371250,7507371250,node,9b,5033.0,Bresteneggstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-buchs-ag-wynecenter,POINT (8.0895665 47.3847433),de:Migros,yes,Buchs AG,"Mo-Fr 09:00-20:00, Sa 08:00-20:00; PH off",,,,,,,Buchs AG Wynecenter,,Genossenschaft Migros Aare,,,,,,2,,Migros Wynecenter (MMM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,node/7744517904,7744517904,node,21,5703.0,Unterdorfstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-seon,POINT (8.1612756 47.347822),de:Migros,,Seon,Mo-Fr 08:00-19:00; Th 08:00-20:00; Sa 07:30-18:00; PH off,,,,,,,Seon,,Genossenschaft Migros Aare,,,,,,,,Migros Seon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,node/7744520184,7744520184,node,2,5722.0,Lindenplatz,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-graenichen,POINT (8.0980307 47.3600635),de:Migros,,Gränichen,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,,Gränichen,,Genossenschaft Migros Aare,,,,,,,,Migros Gränichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,node/9438976816,9438976816,node,5,6264.0,Sagenstrasse,,,,,,,Migros,mall,,POINT (7.895653 47.2273896),,,Pfaffnau,,,,,,,,,,,,,,,,,,,,,,,,+41 41 62 754 11 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,node/9439044297,9439044297,node,70,6260.0,Hauptstrasse,,,,,,,Migros,mall,,POINT (7.9703402 47.2505763),,,Reiden,,,,,,,,,,,,,,,,,,,,,,,,+41 62 758 10 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,way/25906090,25906090,way,61,4332.0,Schaffhauserstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-stein-am-rhein,"POLYGON ((7.9544994 47.5493278, 7.9549371 47.5491955, 7.9546113 47.548939, 7.9543663 47.5490658, 7.954427 47.5492568, 7.9544994 47.5493278))",de:Migros,limited,Stein,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",,,,,,"[282589142, 282589144, 282589145, 282589143, 1031648819, 282589142]",Stein AG,retail,Genossenschaft Migros Aare,,,,,,,CH,Migros Stein AG,,,,,,,,,,,,,,,,,,,,,,,AGIS OF2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG,,,,,,,,
1358,way/164483435,164483435,way,13,8965.0,Bellikerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-berikon-mutschellen,"POLYGON ((8.3657174 47.3631269, 8.3663556 47.3633105, 8.3662271 47.3635155, 8.366214 47.3635118, 8.3660908 47.3634746, 8.3660021 47.3636094, 8.366013 47.3636292, 8.3660068 47.3636387, 8.3659646 47.3637027, 8.3659167 47.3636882, 8.3658518 47.3637866, 8.3654478 47.3636643, 8.3654 47.3636333, 8.3657174 47.3631269))",de:Migros,yes,Berikon,Mo-We 08:00-19:00;Th-Fr 08:00-20:00;Sa 08:00-18:00;PH closed,,,,,,"[1761217021, 1761217015, 5081205609, 5081205611, 3027502489, 3027502491, 1761217033, 3027502492, 1761217037, 1761217036, 1761217038, 1761217035, 1716150521, 1761217021]",Berikon Mutschellen,yes,Genossenschaft Migros Aare,,,,,,0,,Migros Mutschellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,way/195274340,195274340,way,52,6260.0,Hauptstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-reiden,"POLYGON ((7.9717412 47.248587, 7.9710294 47.2484709, 7.9711335 47.2481767, 7.9717553 47.248278, 7.9716903 47.2484616, 7.9717803 47.2484763, 7.9717412 47.248587))",de:Migros,yes,Reiden,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,"[2057451688, 2057451667, 2057451621, 2057451638, 2057451664, 2057451668, 2057451688]",Reiden,yes,Genossenschaft Migros Luzern,no,,,,,,,Migros Reiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,way/197187163,197187163,way,35,5210.0,Bachmattstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-windisch,"POLYGON ((8.2131292 47.4750231, 8.2127177 47.4746711, 8.2127421 47.4746608, 8.2126261 47.4745616, 8.2124812 47.4746451, 8.2125195 47.4746747, 8.2123163 47.4747848, 8.2123379 47.4747989, 8.2122331 47.474848, 8.2127008 47.4752559, 8.2131292 47.4750231))",en:Migros,,Windisch,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,"[2074715210, 2074715205, 2186931866, 2186931860, 2186931853, 2186931858, 2074715203, 2074715184, 2074715190, 2186931864, 2074715210]",Windisch,yes,Genossenschaft Migros Aare,,,,,,,,Migros Windisch,,,,+41 58 567 22 00,,,,,,https://filialen.migros.ch/de/migros-supermarkt-windisch,,,,,,,Migros Windisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,way/207792546,207792546,way,6,5734.0,Sandgasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-reinach-ag,"POLYGON ((8.1815687 47.2574426, 8.1811487 47.258045, 8.1815483 47.2581733, 8.1816835 47.2582167, 8.1817302 47.2581449, 8.1818726 47.2581376, 8.1820119 47.257933, 8.1818956 47.2577273, 8.1819091 47.2577068, 8.181816 47.2575247, 8.1817783 47.2575121, 8.1818021 47.2574724, 8.1816842 47.257435, 8.1817513 47.2573395, 8.181682 47.2573182, 8.1815911 47.2574497, 8.1815687 47.2574426))",de:Migros,yes,Reinach AG,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,"[2180417626, 2180417675, 8206966249, 2180417678, 2180417677, 2180417676, 2180417674, 2180417669, 2180417667, 2180417645, 2180417641, 2180417634, 2180417623, 2180417596, 2180417595, 2180417629, 2180417626]",Reinach AG,commercial,Genossenschaft Migros Aare,,,,,,,CH,Migros Reinach AG (MM),,,,,,,,,,,,,,,,,,,,,,,AGIS OF2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,way/210282424,210282424,way,8,5737.0,Sagiweg,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-menziken,"POLYGON ((8.1864445 47.2413837, 8.1864445 47.2414667, 8.1864074 47.2414508, 8.1863659 47.2414791, 8.186291 47.2415745, 8.1863054 47.2415794, 8.1862242 47.2416658, 8.1866322 47.2418477, 8.1867284 47.2417328, 8.1868033 47.2416374, 8.1868924 47.2415264, 8.1865234 47.2413939, 8.1865234 47.2413818, 8.1864445 47.2413837))",de:Migros,,Menziken,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,"[2203703761, 2203703778, 2203703769, 2203703787, 5212877974, 2203703826, 2203703848, 2203703883, 5212877975, 5212877976, 2203703794, 2203703765, 2203703759, 2203703761]",Menziken,yes,Genossenschaft Migros Aare,,,,,,,CH,Migros Menziken,,,,,,,,,,,,,,,,,,,,,,,AGIS OF2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,way/309758131,309758131,way,,,,,,,,,,Migros,,,"POLYGON ((8.0082206 47.4053366, 8.008436 47.4051003, 8.008815 47.4052586, 8.0085996 47.4054949, 8.0082206 47.4053366))",,,,,,,,,,"[3150894180, 3150894181, 3150894182, 3150894183, 3150894180]",,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,node/453138896,453138896,node,17,5312.0,Hauptstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-doettingen,POINT (8.2558575 47.5741296),de:Migros,yes,Döttingen,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",,,,,,,Döttingen,,Genossenschaft Migros Aare,,,,,,,CH,Migros Döttingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,node/3881549786,3881549786,node,,,,,,,,,,Migros,,,POINT (8.2963395 47.585765),,,,,customers,parking,no,,underground,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good,,,,,,,,,,,,
1366,way/384800044,384800044,way,10,5330.0,Promenadestrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bad-zurzach,"POLYGON ((8.2963208 47.585968, 8.2963596 47.5860027, 8.2964657 47.5859544, 8.2963771 47.5858694, 8.2964281 47.5858477, 8.2963395 47.585765, 8.29585 47.585389, 8.2955457 47.5855022, 8.2956018 47.5855603, 8.2955698 47.5855745, 8.2960808 47.5860837, 8.2962195 47.5860168, 8.2963208 47.585968))",en:Migros,yes,Bad Zurzach,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",,,,,,"[3881549769, 3881549795, 3881549770, 3881549771, 3881549772, 3881549786, 3881549774, 3881549776, 4988436995, 3881549777, 3881549778, 4988563603, 3881549769]",Bad Zurzach,commercial,Genossenschaft Migros Aare,,,,,,,CH,Migros Bad Zurzach (MM),,,,,,+41 58 567 27 00,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,
1367,node/704656423,704656423,node,56-58,8200.0,Bahnhofstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-schaffhausen-vorstadt,POINT (8.6340912 47.6988386),de:Migros,yes,Schaffhausen,"Mo-Fr 07:30-19:30, Sa 07:30-18:00; PH off",,,,,,,Schaffhausen Vorstadt,,Genossenschaft Migros Ostschweiz,yes,,,,,,,Migros Schaffhausen (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,node/1454517274,1454517274,node,4,8207.0,Stüdliackerstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-schaffhausen-herblinger-markt,POINT (8.6637223 47.7202328),de:Migros,yes,Schaffhausen,"Mo-Fr 09:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Schaffhausen Herblinger-Markt,,Genossenschaft Migros Ostschweiz,,,,,,,,Migros Herblinger-Markt (MMM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,node/2065517375,2065517375,node,30,8240.0,Biberstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-thayngen,POINT (8.7066278 47.7488071),,,Thayngen,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",,,,,,,Thayngen,,Genossenschaft Migros Ostschweiz,,,,,,,,Migros Thayngen,,,,,,,,2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,node/2102717803,2102717803,node,4,8451.0,Weinlandstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-andelfingen,POINT (8.6885448 47.6017772),,yes,Kleinandelfingen,Mo-Fr 08:00-20:00; Sa 08:00-19:00; PH off,,,,,,,Kleinandelfingen,,Genossenschaft Migros Ostschweiz,,,,,,,,Migros Andelfingen,,,,,,,,2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,node/5965781853,5965781853,node,41,8260.0,Kaltenbacherstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-stein-am-rhein,POINT (8.8529556 47.6512181),de:Migros,yes,Stein am Rhein,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Stein am Rhein,,Genossenschaft Migros Ostschweiz,,,,,,,CH,Migros Stein am Rhein,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,node/6587016679,6587016679,node,16,8193.0,Bauelenzelgstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-eglisau-nord,POINT (8.5133669 47.5805116),de:Migros,,Eglisau,Mo-Sa 08:00-20:00; PH off,,,,,,,Eglisau Nord,,Genossenschaft Migros Zürich,,,,,,,,Migros Eglisau Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,way/167061778,167061778,way,2,8203.0,Dürstlingweg,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-schaffhausen-buchthalen,"POLYGON ((8.6539667 47.6992186, 8.6539571 47.6990826, 8.6542548 47.6990853, 8.6542556 47.6990983, 8.6547514 47.6990808, 8.6547631 47.6992306, 8.6547215 47.6992577, 8.6542516 47.6992741, 8.6542466 47.6992089, 8.6539667 47.6992186))",,limited,Schaffhausen,"Mo-Fr 08:00-20:00, Sa 08:00-18:30; PH off",,,,,,"[1784682889, 1784682861, 2063453548, 2063453436, 2063453541, 4064751187, 1784682908, 1784682900, 1788442023, 1784682889]",Schaffhausen Buchthalen,yes,Genossenschaft Migros Ostschweiz,,,,,,,,Migros Buchthalen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,way/242351366,242351366,way,79,8200.0,Hohlenbaumstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-schaffhausen-breite,"POLYGON ((8.61958 47.706455, 8.6195911 47.7063021, 8.6201176 47.7063195, 8.6201161 47.7063394, 8.6201882 47.7063417, 8.6201799 47.7064555, 8.6200079 47.7064498, 8.6200074 47.7064561, 8.6199626 47.7064546, 8.619963 47.7064483, 8.6197987 47.7064429, 8.6197973 47.7064622, 8.61958 47.706455))",,,Schaffhausen,Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,"[2498402703, 2498402704, 9385921269, 9385921268, 2498402705, 2498402706, 9385921266, 9385921265, 9385921264, 9385921267, 2498402707, 2498402708, 2498402703]",Schaffhausen Breite,yes,Genossenschaft Migros Ostschweiz,,,,,,,,Migros Breite,,,,,,+41 52 632 05 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
