,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,opening_hours,shop,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,branch,operator,website,toilets:wheelchair,wheelchair,diet:halal,diet:kosher,addr:country,phone,source,internet_access,check_date:opening_hours,addr:housename,payment:cash,payment:debit_cards,entrance,level,organic,opening_hours:covid19,payment:coins,payment:credit_cards,description,emergency,emergency:phone,nodes,building,indoor,source:opening_hours,takeaway,addr:place,check_date,access,amenity,fee,parking,layer,start_date,post_box:location,bus,ele,highway,network,public_transport,uic_name,uic_ref,wheelchair:description,operator:wikidata,name:en,internet_access:fee,contact:phone,building:material,roof:colour,building:levels,building:roof,roof:shape,maxstay,park_ride,supervised,delivery:covid19,room,maxheight,recycling:clothes,smoothness,surface,capacity:disabled,payment:cryptocurrencies,payment:maestro,payment:mastercard,payment:postfinance_card,payment:visa,name:de,lit,fixme,payment:twint,departures_board,access:covid19,changing_table,contact:website,dog,end_date,fax,addr:state,opening_hours:url,smoking,building:part,contact:addr:full,internet_access:ssid,disused:shop,recycling:batteries,contact:addr,addr:full,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,level:ref,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,source:addr,landuse,addr:suburb,changing_table:location,addr:street:fr,official_name,man_made,surveillance,loc_name,post_office:brand,nat_name,url,roof:levels,indoor_seating,outdoor_seating,capacity,opening_date,recycling:electrical_appliances,recycling:cans,recycling:glass,recycling:paper,recycling:pe,recycling:pet,dogs,atm,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:fr,ways,type,note,payment:visa_debit,copyright,oa:imported_by,oa:lat,oa:lon,oa:version
262,node/9040799789,9040799789,node,Migros,Q680727,en:Migros,,,,,Migros,"Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00; Su, PH off",supermarket,POINT (7.3555512 46.2287926),Sion,14-20,1950,Avenue de France,,,,www.migros.ch,,,,,,+41277206800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,node/9110247064,9110247064,node,Migros,Q680727,en:Migros,,,,,Migros,"Mo-Th 07:30-18:30; Fr 07:30-20:00; Sa 07:30-17:00; Su, PH off",supermarket,POINT (7.3840997 46.2313877),Sion,30,1950,Avenue Grand-Champsec,,,,www.migros.ch,,,,,,+41277206580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,node/9137127450,9137127450,node,Migros,Q680727,en:Migros,,,,,Migros,"Mo-Fr 08:00-12:00,14:00-18:00; Sa 08:00-17:00",supermarket,POINT (7.2230699 46.2018237),Chamoson,2,1955,Chemin Neuf,,Partenaire,,www.migros.ch,,,,,,+41273062556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,way/96421886,96421886,way,Migros,Q680727,en:Migros,,,,,Migros,Mo-Th 09:00-18:30; Fr 09:00-20:00; Sa 09:00-17:00,supermarket,"POLYGON ((7.5142471 46.2815178, 7.5139889 46.2819065, 7.5136146 46.2817623, 7.513647 46.281712, 7.5133357 46.2816104, 7.5133086 46.2816467, 7.5129316 46.2815029, 7.5130129 46.2813755, 7.5131531 46.2811691, 7.5135428 46.2812907, 7.5135377 46.2813008, 7.5138613 46.2814031, 7.5138654 46.2813955, 7.5139629 46.2814269, 7.5142471 46.2815178))",,,3960,Route des Lacustres,,Rossfeld,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,"[1117374201, 1117374194, 9426201581, 9426201580, 9426201579, 9426201578, 1117374137, 9426201576, 1117374066, 9426201577, 9426201582, 9426201584, 9426201583, 5996726864, 1117374201]",supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,way/238448799,238448799,way,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,"POLYGON ((7.528944 46.2920572, 7.5288788 46.2921858, 7.5289821 46.2922108, 7.5288615 46.2924488, 7.5292753 46.292549, 7.5292847 46.2925305, 7.5293908 46.2923211, 7.5293801 46.2923185, 7.5294443 46.292192, 7.5294504 46.2921798, 7.528944 46.2920572))",,32,3960,Avenue du Général Guisan,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,"[2462836608, 2462836602, 3280885431, 3280885429, 2462836603, 3280885490, 2462836605, 2462836606, 3280885488, 2462836601, 2462836608]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,node/366031755,366031755,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (7.6816337 46.685805),,,,,,,Migros,,yes,yes,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,node/1742799977,1742799977,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (7.6048754 46.7438065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,node/2179723209,2179723209,node,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-16:00,supermarket,POINT (7.2904016 46.7405139),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://filialen.migros.ch/de/#/Plaffeien/0083920,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,node/2981397433,2981397433,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00,supermarket,POINT (7.6488113 46.5856028),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,node/5806866172,5806866172,node,,,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (7.658392 46.735484),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,node/8013973301,8013973301,node,,,,,,,,Migros,Mo-Sa 08:00-19:00,supermarket,POINT (7.372984 46.5554416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,way/88081582,88081582,way,,,,postfinance_card,no,no,checkout,Migros,,supermarket,"POLYGON ((7.6452937 46.745225, 7.6452818 46.7452322, 7.6452071 46.7451736, 7.6454773 46.7450117, 7.645552 46.7450703, 7.6453948 46.7451645, 7.6454296 46.7451918, 7.6453788 46.7452222, 7.6453174 46.7452435, 7.6452937 46.745225))",Hünibach,134,3626,Staatsstrasse,,,,,,,,,CH,,,,,,,,,,,,,,,,,"[6255830663, 1023607623, 1023607903, 1023607690, 1023608014, 6255830662, 6255830683, 6255830681, 6255830680, 6255830663]",yes,,,,,,,,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,way/216668196,216668196,way,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00,supermarket,"POLYGON ((7.6258228 46.7451901, 7.6262091 46.7452719, 7.6264755 46.7452931, 7.6264955 46.7451692, 7.6265186 46.7451709, 7.6265214 46.7451532, 7.6265241 46.7451355, 7.6265013 46.7451336, 7.626528 46.7449681, 7.626336 46.7449522, 7.6263365 46.7449421, 7.6259026 46.7448518, 7.6258746 46.7449148, 7.6259435 46.7449286, 7.6258228 46.7451901))",,60,,Frutigenstrasse,,,,,,yes,,,,,https://geodienste.ch/,wlan,,,,,,,,,,,,,,"[2260606123, 5661889777, 2260606021, 5661889774, 5661889773, 6668583443, 5661889772, 5661889775, 2260606166, 2260606404, 5661889776, 2260606270, 2260606395, 2260606174, 2260606123]",supermarket,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,way/228286681,228286681,way,,,,,,,,Migros,,,"POLYGON ((7.6452798 46.7453541, 7.645091 46.7451446, 7.6452463 46.745049, 7.645642 46.7448261, 7.6457769 46.744869, 7.6458491 46.7449492, 7.6458834 46.7449858, 7.6458178 46.7450242, 7.6457977 46.7450082, 7.6457569 46.7450323, 7.645777 46.7450483, 7.6457609 46.7450591, 7.6457393 46.7450424, 7.6456656 46.7450871, 7.6456872 46.7451038, 7.6452798 46.7453541))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2369450009, 2369450005, 6267850483, 2369450006, 6267850482, 2606993543, 2369450007, 1023607633, 6255830839, 6255830838, 1023608042, 6255830665, 6255830664, 6255830841, 6255830840, 2369450009]",,,,,,,customers,parking,yes,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,way/245667779,245667779,way,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00,supermarket,"POLYGON ((7.2827315 46.4781886, 7.2825442 46.4781187, 7.2824849 46.4781941, 7.2824577 46.4782119, 7.282451 46.4782373, 7.2823918 46.4783127, 7.2825786 46.4783826, 7.2827315 46.4781886))",Gstaad,3,3780,Untergstaadstrasse,,,,,,,,,CH,,,,,,,,,,,,,,,,,"[2528196037, 2528196038, 5996458300, 5996458299, 5996458298, 2528196035, 2528196036, 2528196037]",yes,,,,,,,,,,,,,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,way/543112303,543112303,way,Migros,Q680727,en:Migros,,,,,Migros,,supermarket,"POLYGON ((7.6261205 46.7603969, 7.6261748 46.7604269, 7.6261674 46.7604356, 7.6262244 46.7604873, 7.6263013 46.7604416, 7.6263233 46.7604541, 7.6265089 46.7603383, 7.6267745 46.7601054, 7.626812 46.7600726, 7.6267815 46.7600563, 7.6266326 46.7599768, 7.6262398 46.7602994, 7.6261205 46.7603969))",Thun,2,3600,Bälliz,,,,,,yes,,,CH,,,wlan,,,,,,,,,,,,,,"[5250440677, 5250440676, 5250440675, 5250440674, 5250440673, 5250440672, 5250440671, 8412159800, 5250440669, 5251032758, 5250440678, 5250440679, 5250440677]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,way/576793649,576793649,way,,,,postfinance_card,no,no,checkout,Migros,,,"POLYGON ((7.6134206 46.7446169, 7.6135146 46.7444447, 7.6150698 46.7448981, 7.6150255 46.7450322, 7.6134206 46.7446169))",,,,,,,,,,yes,,,,,,,,,yes,,,-1,,,,,,,,"[5531152680, 5531152679, 2214521755, 5531152678, 5531152680]",,room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,node/273529120,273529120,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Th 08:00-19:00;Fr 08:00-21:00;Sa 07:30-16:00;Su off,supermarket,POINT (7.1920809 46.8468335),,,,,,,,,,yes,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,node/280528081,280528081,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.4467039 46.9561025),Bern,9,3013,Dammweg,Migros Lorraine,Bern Lorraine,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-lorraine,,yes,,,CH,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,node/287001910,287001910,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,Mo 09:00-19:00; Tu-We 08:00-19:00; Th 08:00-21:00; Fr 08:00-20:00; Sa 07:30-17:00; PH off,supermarket,POINT (7.4449955 46.9483633),,,,,Migros Marktgasse (MMM),Bern Marktgasse,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-marktgasse,,yes,,,,,,wlan,,,,,,-1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,+41 58 5676300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marktgasse 46, 3011 Bern",MIGROS WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,node/291769947,291769947,node,Migros,Q680727,en:Migros,,,,,Migros,,supermarket,POINT (7.1614662 46.7759171),,,,,,,,,,yes,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,node/307451440,307451440,node,,,,postfinance_card,no,no,checkout,Migros,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su off,supermarket,POINT (7.2350705 47.1156503),,,,,,,,,,yes,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,node/317466812,317466812,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",supermarket,POINT (7.5601521 46.873158),Münsingen,5,3110,Bahnhofplatz,Migros Münsingen (MM),Münsingen,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-muensingen,,yes,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,node/371216705,371216705,node,Migros,Q680727,de:Migros,,,,,Migros,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,POINT (7.3995709 46.9440366),Bern,110,3018,Bethlehemstrasse,Migros Stöckacker,Bern Stöckacker,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-stoeckacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,node/438261303,438261303,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.433628 46.955334),Bern,43,3012,Zähringerstrasse,Migros Zähringer (MM),Bern Zähringer,Genossenschaft Migros Aare,,,yes,,,CH,,,wlan,2022-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,+41 58 567 66 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-bern-zaehringer,,,,,,,,,MIGROS WiFi,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,node/457555818,457555818,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.5585463 47.1284908),Utzenstorf,39,3427,Hauptstrasse,Migros Utzenstorf,Utzenstorf Linde,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-utzenstorf-linde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,node/457957876,457957876,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (7.6338985 46.7810635),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,node/479283559,479283559,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off",supermarket,POINT (7.4512598 47.0199856),Münchenbuchsee,14,3053,Bernstrasse,Migros Münchenbuchsee,Münchenbuchsee Tanne,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-muenchenbuchsee-tanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,node/489771088,489771088,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.4531136 46.9422469),Bern,18,3005,Thunstrasse,Migros Kirchenfeld,Bern Kirchenfeld,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-kirchenfeld,,yes,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,+41 58 5675050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thunstrasse 18, 3005 Bern",MIGROS WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,node/529952282,529952282,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.4750949 46.9369871),Bern,1,3006,Egghölzlistrasse,Migros Egghölzli,Bern Egghölzli,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-egghoelzli,,yes,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,node/536500228,536500228,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-21:00; Sa 07:30-17:00; PH off,supermarket,POINT (7.6208073 47.0591662),Burgdorf,27,3400,Lyssachstrasse,Migros Burgdorf (MM),Burgdorf Neumarkt,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-burgdorf-neumarkt,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,node/536764788,536764788,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.4812674 46.9395786),Bern,15,3015,Jupiterstrasse,Migros Murifeld,Bern Murifeld,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-murifeld,,yes,,,CH,+41 58 567 65 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal hilft gerne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,node/537955675,537955675,node,,,,,,,,Migros,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su,PH off",supermarket,POINT (7.4724059 46.9455422),,,,,,Bern Freudenberg,,,,yes,,,,,,,2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q680727,,,+41 58 567 40 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-bern-freudenberg,,,,,,,,,,,,"Giacomettistrasse 15, 3006 Bern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,node/540757239,540757239,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.4636343 46.9657564),Bern,71,3014,Wankdorffeldstrasse,Migros Winkelried (MM),Bern Winkelried,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-winkelried,yes,yes,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel für WC an der Kasse holen. Mit Lift bis Toiletten fahren.,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wankdorffeldstrasse 71, 3014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,node/601508844,601508844,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,"Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00; Su,PH off",supermarket,POINT (7.4569972 46.9933627),,,,,Migros Zollikofen,Zollikofen,Genossenschaft Migros Aare,,yes,yes,,,,,,,,,yes,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 58 567 26 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.migros.ch,,,,,https://filialen.migros.ch/de/migros-supermarkt-zollikofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,node/613378203,613378203,node,,,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (7.2599354 46.7948759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,node/667410777,667410777,node,Migros,Q680727,de:Migros,,,,,Migros,"Mo-Fr 07:00-20:00, Sa 08:00-17:00; PH off",supermarket,POINT (7.4319625 46.9400687),Bern,1,3007,Seftigenstrasse,Migros Eigerplatz,Bern Eigerplatz,Genossenschaft Migros Aare,https://filialen.migros.ch/de/migros-supermarkt-bern-eigerplatz,,yes,,,CH,,survey and website,,2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 58 5676150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
