,Unnamed: 0,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
15,15,OPERATIONAL,"Bahnhofstrasse 29, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Shop Schaffhausen Bahnhof,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101160814266099632885"">Coop Pronto Pronto Schaffhausen SBB</a>'], 'photo_reference': 'AW30NDzEK9BBgTaunte7B2ylatFQC-HnrQVApN82gF_TI2wkJQlF6_e9G8LZ6BRcSckUOgbfqC07VUP5E9Ic9y2a9JtM0YxcznlC6AeU_Fv8aq41WwoQmWYptNrGY4p8h6QVGZ_7qeFx3ZPMg0zZmLMy_uBpTxb0CbqWK60El_1VpngNtHLK', 'width': 1800}]",ChIJdefwGmd_kEcR_I1n2Ga_Zc4,4.3,ChIJdefwGmd_kEcR_I1n2Ga_Zc4,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",111.0,47.69814150000001,8.632686,47.69963202989271,8.634405079892721,47.69693237010726,8.631705420107277,True,MJXM+73 Schaffhausen,8FVCMJXM+73,,
16,16,OPERATIONAL,"Schaffhauser Str. 29, 79798 Jestetten, Germany",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110110106109560812683"">Selver Ramushi</a>'], 'photo_reference': 'AW30NDwz1lYxNjl-GDC_46Ni1qquo2qUxtl_KTFYUm5XnLt8yXLWTpST6CFzDwne-zmoH3LtyHnhR7Mo5IQKanMTZZ8IDQji8DHU-8CjxUNVFr9fgjHYFWKVR65cLbK5vfRf2Na-NIV1lAzdbIC6YRZdh07UZNRCnbmVTBuUQ-8StZgeIlkU', 'width': 4608}]",ChIJofTjRhx5kEcRFs23fuKK22o,4.0,ChIJofTjRhx5kEcRFs23fuKK22o,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",921.0,47.6543261,8.574718599999999,47.65502292989272,8.57661077989272,47.65232327010727,8.573911120107276,True,"MH3F+PV Jestetten, Germany",8FVCMH3F+PV,,
17,17,OPERATIONAL,"Schwertstrasse 4, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino fresh Schaffhausen,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107957899508686811282"">A Google User</a>'], 'photo_reference': 'AW30NDxD6cQoXDcTUfEbuSGmjSDU5IIjgeDf6Z8B0dfCDocycbd-2LLc4x_Aghqhf10nFyyD_JEHf8dsfpJM_LRMVQ_CcSTCTa9fGLNhA5FMoF6fSM4c-uAV63y9ySPzOJBcmr79xbQxnDFYDXY2xDzQ8IPCXdy501C0a5RwGCDJfAC_sMjb', 'width': 1920}]",ChIJA6JLFWd_kEcRIRQO86nQ2ZM,4.5,ChIJA6JLFWd_kEcRIRQO86nQ2ZM,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",52.0,47.6973126,8.6329139,47.69847897989272,8.635073050000003,47.69577932010728,8.632125650000003,True,MJWM+W5 Schaffhausen,8FVCMJWM+W5,,
18,18,OPERATIONAL,"In Gruben 1, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Schaffhausen Gruben,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108571566849004502403"">Ruth Gadient</a>'], 'photo_reference': 'AW30NDzA6Z-zFPcY8yxxHijGKJ-OUV_1yshmcVqGGz9obh2SQnX8mmFpi-kJxzvwNhaADMIBnuyqkSCnso19X8dt3R4SctRU5tPrnSvk5ofZuCygA59nHNCcBVbQb_1ooe5J3GX-rPFRZ2ZhI7eqxniqf-mfSJXq2pWr4SGGCMnCjlwlqx2Z', 'width': 3840}]",ChIJEQrnUtiBmkcRE9aikbPizYc,4.2,ChIJEQrnUtiBmkcRE9aikbPizYc,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",289.0,47.7027412,8.6459231,47.70409622989272,8.647423379892722,47.70139657010728,8.644723720107278,True,PJ3W+39 Schaffhausen,8FVCPJ3W+39,,
12,12,OPERATIONAL,"St. Gallerstrasse 16, 8353 Elgg",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101566578137448301636"">A Google User</a>'], 'photo_reference': 'AW30NDxXwM0No005v6pR49m3H5NxobZb54HMk2syMrFgR-UhHcEK42cN8QztnstD12-_Gm-q4lreBFCoVZnZit-ePrmba0YrFnU0mOlNxv7-BNArV8T_2tqsX-8eSQ5ilS0g5F-RRnt-DCpy-j_mmcYATZt0yxGVdtDwyMYJNwo_Dwr2SxXk', 'width': 5760}]",ChIJtxaUnLKWmkcRwn3vlr1EtBI,4.3,ChIJtxaUnLKWmkcRwn3vlr1EtBI,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",153.0,47.4983306,8.8616239,47.49977807989273,8.863017829892721,47.49707842010728,8.860318170107277,True,FVX6+8J Elgg,8FVCFVX6+8J,,
9,9,OPERATIONAL,"Hauptstrasse 29, 8246 Feuerthalen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Coop Pronto Shop mit Tankstelle Langwiesen,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110371403414507556635"">Coop Langwiesen</a>'], 'photo_reference': 'AW30NDz8NlKQd2V8h9VrqjoGWd_CrFz9bL5uIcTDgaocAtOOQeA5KFFW7dRtJvQJn8nw0-9uE74KZJKoJ3h-sSCTnMFWCnqDNp9dM_b9ARGQvmHZWS0vFuXrbwLGLSTu5XT1BnWmb_pu4pw7t3a7nce7f7Nl_LK7m5qer-Q7Sy2ZA9YdraDY', 'width': 1800}]",ChIJCRwgq5KBmkcRvM4vFsnKQn4,4.4,ChIJCRwgq5KBmkcRvM4vFsnKQn4,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",176.0,47.6842878,8.6602858,47.68573827989272,8.66168892989272,47.68303862010727,8.658989270107277,True,MMM6+P4 Feuerthalen,8FVCMMM6+P4,,
11,11,OPERATIONAL,"Rietstrasse 169, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Schaffhausen Riet,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108571566849004502403"">Ruth Gadient</a>'], 'photo_reference': 'AW30NDyT8DMRt3eiwPsVRshKG3MdCuIZP2CXxJNXGHKOjid8tyjdWpcwO-o3bntlSD3q5k2e44qawTo6IujS1c6cAo7DGQbrawn76OemNFUSZpdWwgXXPMYWTj4uo7mLMRI7_UJ0xZsqncf3LlMqfq7q6ChS_tZRaB6qjKLVgjA3l4xjstZ6', 'width': 1742}]",ChIJX7NrDhN_kEcRi2PvJFX4YKQ,4.1,ChIJX7NrDhN_kEcRi2PvJFX4YKQ,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",147.0,47.703973,8.6155466,47.70535797989272,8.61688817989272,47.70265832010728,8.614188520107277,True,PJ38+H6 Schaffhausen,8FVCPJ38+H6,,
12,12,OPERATIONAL,"Mühlenstrasse 96, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino Schaffhausen Rheinfall,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109503438294154824339"">Dino Vich</a>'], 'photo_reference': 'AW30NDzWshQXDuUuAl_3wmn5A9YeXCrLawNu3mR9LCE7YEIfMryWCWuQw8og__4fbtJ84FkfrR7QKdpssZd08hca0dlbrAYppw9SkBVCQyzltGueLJ_uJ1GeKO_FkmqaVfjTu-ODadxf8NY_m3tcRUP5H-N4apQibRdl5xxjHdX09FVbqfDz', 'width': 4000}]",ChIJa94On0N_kEcRvpeQS9H8Cvk,4.4,ChIJa94On0N_kEcRvpeQS9H8Cvk,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",36.0,47.6927748,8.6233807,47.69411582989272,8.624732779892721,47.69141617010728,8.622033120107277,True,MJVF+48 Schaffhausen,8FVCMJVF+48,,
14,14,OPERATIONAL,"Vordergasse 69, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Coop City Schaffhausen,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108571566849004502403"">Ruth Gadient</a>'], 'photo_reference': 'AW30NDzj-db1zK5aHhlgosnhG0u7m3pCJzT6Trla9np3sWmv4gyyJ7x6tsVDfreChHHkFO2YvfuJOSUXRnnLraIwSQpGP-l1yJ8rSeIqgSiHPUvgoz53HuJgYvliMsgoRWgdb1V252xOSvyLpPOk69ZS-PPWNdz8dsnGvAqXC27585xij3yK', 'width': 5333}]",ChIJl5gKrGB_kEcRAPHfwFty-Mk,4.2,ChIJl5gKrGB_kEcRAPHfwFty-Mk,"['department_store', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",282.0,47.6962488,8.634637,47.69795277989272,8.636003029892722,47.69525312010727,8.633303370107278,True,MJWM+FV Schaffhausen,8FVCMJWM+FV,,
16,16,OPERATIONAL,"Bachstrasse 55, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,mio Schaffhausen,"[{'height': 941, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100029771689463325629"">A Google User</a>'], 'photo_reference': 'AW30NDwfsk6_CnQuXukQqGsCVEQ_jnDdu_pMb-ftVWiteCAJ6wkcNHavmqsKLu2QBvuhv0dPnBbki-szPTkA6hf6vBva7Ce8R26Iev9OZDpmG1L8v2NZ8JSJ2OSK0zkdy8rijxGh3dn3dpjUvOVfaJATmwuvL5LzJ7j5i1U228HApwQrNcDB', 'width': 1200}]",ChIJ57l8xMh_kEcRUP43wQvSKiY,0.0,ChIJ57l8xMh_kEcRUP43wQvSKiY,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",0.0,47.6993644,8.6355293,47.70075927989272,8.63707577989272,47.69805962010727,8.634376120107277,True,MJXP+P6 Schaffhausen,8FVCMJXP+P6,,
17,17,OPERATIONAL,"Stüdliackerstrasse 10, 8207 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Schaffhausen Herblingen,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108571566849004502403"">Ruth Gadient</a>'], 'photo_reference': 'AW30NDzRIGTT2MG_G3PvxoKrJlBP5YHH0ZTqOk5fiCTA_bsz0qV7rnZRhNufn-HvjFqR1S7m3xVBA5_qM8kANJU9IrufLCWtdBZjsOg_Wy3LEz2ePlOIBMaKTIV9RgvGpJPVCh9QPxvmKYAAjmO09Bf48rN39BPA5LjooSLjnV8GCFUlfWGn', 'width': 5333}]",ChIJYdcP2zCAmkcRO4OSLcCCcWM,4.3,ChIJYdcP2zCAmkcRO4OSLcCCcWM,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",341.0,47.7206684,8.6657979,47.72198432989272,8.667219829892721,47.71928467010728,8.664520170107277,True,PMC8+78 Schaffhausen,8FVCPMC8+78,,
18,18,OPERATIONAL,"Grubenstrasse 80, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino Schaffhausen Grubenstrasse,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113020523979552431199"">Migrolino</a>'], 'photo_reference': 'AW30NDyLsqwotRyzgU_OH7NkquQXhaYjv3aPUN9j6tfzQos6JataXFKH2ku9YiF_IdyV1bNg5guXIHF5xi_vUOw1mL0CAfn2lz5WoQV0Iqr6JrvLr3N24PwpvEVGUaWOBy_4ier8ypvH3XdvCe7316LZ20-jE9XhP6EUj5q_mxuDVusV829A', 'width': 1920}]",ChIJ0SfoVNiBmkcRbz0YDd0IJ7c,4.1,ChIJ0SfoVNiBmkcRbz0YDd0IJ7c,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",29.0,47.7030853,8.6454819,47.70448087989272,8.646788729892721,47.70178122010728,8.644089070107277,True,PJ3W+65 Schaffhausen,8FVCPJ3W+65,,
19,19,OPERATIONAL,"Hauptstrasse 21, 8246 Feuerthalen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,OTTO'S AG,"[{'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100221860107986324592"">Werner Reiher</a>'], 'photo_reference': 'AW30NDwDQeZAAYLyUpNhDA5dp0sQ7VSYNERLyGd0gdyfGhR8tP8XIadDSB6VFrL4ueUHQtT00tR4z7wMsflj35YaJyxNavEnO2cPmcJLqw-1r0wBQUcmZ4z39PUXR5oyOk3l__bRae9Qu80IWsmUk135FJP6tbvEyws6Soyayf0XCUassz_J', 'width': 4640}]",ChIJs4bfp5KBmkcRMVBrCNM7V38,4.2,ChIJs4bfp5KBmkcRMVBrCNM7V38,"['supermarket', 'grocery_or_supermarket', 'furniture_store', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",316.0,47.684046,8.662045299999999,47.68541177989272,8.663403679892722,47.68271212010728,8.660704020107278,True,MMM6+JR Feuerthalen,8FVCMMM6+JR,,
6,6,OPERATIONAL,"Dorfstrasse 1, 8197 Rafz",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Rafz,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113657867515417709413"">A Google User</a>'], 'photo_reference': 'AW30NDygHNTJdbuiNQe3gMLQ5_JHCbi4tRf5PFbvY_e7sdgwMR1rpd04tSuMKFdwcSVCwPlrHaP2-nJ-HXASen8vhF4IYiSnF9e5P4ef0lasH2IuSI73hEwEeymv1KGiT0hQ6UYDJxEObaRbnFqcHuGqBd3zjAZDMkBnhmuMtsCj2Ho5hoo6', 'width': 2592}]",ChIJadCMQuZ5kEcRlMSlbbmuFzg,4.4,ChIJadCMQuZ5kEcRlMSlbbmuFzg,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",146.0,47.6123315,8.5368551,47.61367407989272,8.538178779892723,47.61097442010728,8.53547912010728,True,JG6P+WM Rafz,8FVCJG6P+WM,,
12,12,OPERATIONAL,"Industriestraße 36, 79807 Lottstetten, Germany",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102361187974054815284"">Manuel Tino D&#39;Agostini</a>'], 'photo_reference': 'AW30NDx9FgRPasP2XoeJxdJoZ5O_0-HPhDGCHg-7qMd4p-SvenCBNbGaeU08Gay7QEIuHoPKG-ra4eHb-Oxg4tQdhQ3YIoXlTbQm3xITS7JP-impkYTGGXVOD8ablCTiqf68MNEo1MwdVOp7RqfuMBHDLTr-qNFVJFqECJj9226jfwRYwASM', 'width': 5312}]",ChIJoV16IE54kEcRwf420aRhKKc,4.1,ChIJoV16IE54kEcRwf420aRhKKc,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",1019.0,47.6310049,8.5785809,47.63246687989272,8.58024102989272,47.62976722010728,8.577541370107276,True,"JHJH+CC Lottstetten, Germany",8FVCJHJH+CC,,
14,14,OPERATIONAL,"Emmerstrasse 12, 8192 Glattfelden",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Glattfelden,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103468731756725667008"">Francesco Semeraro</a>'], 'photo_reference': 'AW30NDwn8IyNIE4TUvYNSKlSgEEjAGyr8YegilfYZsdPhtTfZT48qF0KTIkHG_fkinNSjnBgOqhhVKCS2cUvMlcqDP_VBixMPAJOrgr5aniCRskO4179kyJNCBFuRUlCI5lmXYls149YqUULUyLe5xNoh89EXma-I86cEDavmNGmwsG5OM1Y', 'width': 4032}]",ChIJYQBygs12kEcRFEG25WHmtks,4.1,ChIJYQBygs12kEcRFEG25WHmtks,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",248.0,47.55682849999999,8.5027777,47.55803892989271,8.50426147989272,47.55533927010727,8.501561820107277,True,HG43+P4 Glattfelden,8FVCHG43+P4,,
15,15,OPERATIONAL,"Schaffhauserstrasse 39, 8193 Eglisau",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino Eglisau,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101251809183474489582"">Migrolino</a>'], 'photo_reference': 'AW30NDzNPsUbITyGeOj5pVw-AX7jZyHbynXDQeYw8ZNgw2ZGcUPMqBD_BLQ3_50YpocbIzRZub2So1H1wYIvPi-uG3ARdMRB6NhYkmRplqanxTy_ROkA2yOhQB2gkuzTHelcodpLHmJChP4SYeCTJQAUr16m-Ml6yIrlmAXJG4ZuLo4Me-T7', 'width': 1920}]",ChIJPSOMLDF3kEcR3XUwsuQU9Hs,4.3,ChIJPSOMLDF3kEcR3XUwsuQU9Hs,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",123.0,47.5807555,8.516040499999999,47.58222592989272,8.517641379892721,47.57952627010727,8.514941720107277,True,HGJ8+8C Eglisau,8FVCHGJ8+8C,,
16,16,OPERATIONAL,"Hauptstraße 45, 79807 Lottstetten, Germany",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Barış Turkish Grocery Store,"[{'height': 378, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110161034626247268030"">Ibrahim Ünal</a>'], 'photo_reference': 'AW30NDzKehRWCgxmg9VJz7PNNPppwBu8H7Ss1ePxJ06FZ0VbmGH2DND8MJxOjSzBOD1zGo3br_7NfTKwGeFVOyKNxr4Bvz7xWVqb96HL-cBBJM7NXUHxSSQ98b_9DhrWb0OCWitVd_K5bbrhl10TijVYRCyGX-I5oTCrXFRA7hnOjij1BtjQ', 'width': 940}]",ChIJUcg5hkx4kEcRNiKHwxCA_oE,4.7,ChIJUcg5hkx4kEcRNiKHwxCA_oE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",72.0,47.6269156,8.5725807,47.62826562989272,8.573902229892722,47.62556597010727,8.571202570107278,True,"JHGC+QX Lottstetten, Germany",8FVCJHGC+QX,,
