,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,wheelchair,geometry,opening_hours,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,contact:phone,operator,phone,nodes,building,building:levels,roof:levels,roof:shape,alt_name,branch,website,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,amenity,capacity,fee,layer,parking,wikidata,entrance,source,smoking,internet_access,start_date,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,payment:twint,wheelchair:description,check_date:opening_hours,opening_hours:covid19,kids_area,capacity:disabled,lit,surface,disused:shop,building:roof,payment:postfinance_card,fixme,operator:type,addr:housename,toilets,diet:halal,diet:kosher,post_box:location,description,emergency,emergency:phone,indoor,source:opening_hours,takeaway,addr:place,check_date,bus,ele,highway,network,public_transport,uic_name,uic_ref,operator:wikidata,name:en,internet_access:fee,building:material,roof:colour,maxstay,park_ride,supervised,delivery:covid19,room,maxheight,smoothness,payment:cryptocurrencies,payment:mastercard,payment:visa,end_date,departures_board,access:covid19,changing_table,fax,contact:website,dog,addr:state,opening_hours:url,source:addr,building:part,contact:addr:full,internet_access:ssid,changing_table:location,recycling:batteries,contact:addr,addr:full,addr:street:fr,official_name,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,man_made,surveillance,level:ref,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,addr:suburb,loc_name,post_office:brand
287,way/599982947,599982947,way,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((8.581965 47.6959824, 8.5820604 47.6955921, 8.5823678 47.695607, 8.5823507 47.6956702, 8.5826188 47.6957024, 8.5825375 47.6960511, 8.581965 47.6959824))",Mo-Fr 08:00-20:00; Sa 08:00-19:00; PH off,Beringen,,72,8222,Schaffhauserstrasse,,Genossenschaft Migros Ostschweiz,,"[5706798362, 5706798363, 5706798364, 5706798365, 5706798366, 5706798367, 5706798362]",yes,,,,Migros Beringen,Beringen,https://filialen.migros.ch/de/migros-supermarkt-beringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,node/279917753,279917753,node,,,,,,,,Migros,,yes,POINT (7.8524203 46.6813031),,,,,,,,,,,,,,,,,,,,,,,,yes,parking_entrance,,yes,,underground,,,,,,,,,,,,,,,,,,yes,yes,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,node/6109510017,6109510017,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.8523151 46.6816129),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,node/9073397213,9073397213,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,,POINT (7.8676262 46.6733163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,way/37901724,37901724,way,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((8.1846072 46.7285433, 8.1846499 46.7285368, 8.1846668 46.7285891, 8.1847697 46.7285723, 8.1848202 46.7287247, 8.1850836 46.7286206, 8.1850677 46.7285723, 8.1851288 46.7285629, 8.1851313 46.7285706, 8.185349 46.7284848, 8.185272 46.7283926, 8.1852624 46.728394, 8.1851997 46.7282044, 8.1850209 46.7282323, 8.1850285 46.7282555, 8.185012 46.7282408, 8.1849851 46.72824, 8.184969 46.7282502, 8.1849662 46.7282651, 8.1849273 46.7281474, 8.1846435 46.7281918, 8.1847128 46.7284007, 8.1846488 46.7284142, 8.1846216 46.728429, 8.1846027 46.7284475, 8.1845922 46.7284689, 8.1845908 46.7284914, 8.1846072 46.7285433))","Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Meiringen,CH,1,3860,Bahnhofstrasse,,Genossenschaft Migros Aare,,"[1989392637, 1989392636, 1989392641, 1989392640, 444825381, 1989392642, 1989392639, 5214201537, 1989392638, 444825380, 5214201536, 1989392630, 444825378, 5214201535, 5214201534, 5214201533, 5214201532, 1989392629, 5214201531, 1989392628, 444825377, 1989392631, 1989392632, 1989392633, 1989392634, 5214201530, 1989392635, 1989392637]",retail,,,,Migros Meiringen (MM),Meiringen,https://filialen.migros.ch/de/migros-supermarkt-meiringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,way/37901866,37901866,way,,,,,,,,Migros,,,"POLYGON ((8.184664 46.7287897, 8.1848356 46.7292623, 8.184902 46.7292554, 8.184925 46.7293375, 8.1855175 46.7292437, 8.1853686 46.7287536, 8.1853053 46.7287648, 8.1852626 46.7286483, 8.1851933 46.7285672, 8.184664 46.7287897))",,,,,,,,,,"[444827336, 2921842962, 2921842961, 444827337, 444827338, 2921842959, 2921842960, 444827342, 2921842957, 444827336]",,,,,,,,,,,,,,yes,parking,,yes,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,way/172140332,172140332,way,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((8.0281874 46.7552052, 8.0281037 46.7551111, 8.0279362 46.7551814, 8.0279768 46.7552276, 8.0279973 46.755219, 8.0280401 46.7552671, 8.0281874 46.7552052))",,Brienz BE,CH,49,3855,Hauptstrasse,,,,"[1830710392, 1830710364, 1830710386, 5223436922, 5223436923, 5223436924, 1830710392]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,node/385235761,385235761,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.0703718 47.0559837),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",Wolhusen,,36,6110,Entlebucherstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Wolhusen (MM),Wolhusen Dorfmärt,https://filialen.migros.ch/de/migros-supermarkt-wolhusen-dorfmaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,node/528141420,528141420,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,,POINT (7.9947253 47.1235426),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",Willisau,,14,6130,Ettiswilerstrasse,,Genossenschaft Migros Luzern,+41 41 672 61 61,,,,,,Migros Willisau,Willisau Chrüzhof,https://filialen.migros.ch/de/migros-supermarkt-willisau-chruezhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,node/594574148,594574148,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,yes,POINT (8.1021662 47.1728168),Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-17:00; PH off,Sursee,,28,6210,Bahnhofstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Surseepark (MMM),Sursee Surseepark,https://filialen.migros.ch/de/migros-supermarkt-surseepark,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,node/831519655,831519655,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.7876463 46.9398302),"Mo-We 08:00-19:00, Th 08:00-20:00, Fr 08:00-21:30, Sa 07:30-17:00; PH off",Langnau i. E.,,1a,3550,Schlossstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Langnau i.E. (MM),Langnau im Emmental,https://filialen.migros.ch/de/migros-supermarkt-langnau-ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,node/1142280066,1142280066,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.8401905 47.1135161),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",Huttwil,CH,6,4950,Bernstrasse,,Genossenschaft Migros Aare,+41 58 567 37 50,,,,,,Migros Huttwil (MM),Huttwil,https://filialen.migros.ch/de/migros-supermarkt-huttwil,,,,,,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,node/1410077849,1410077849,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.0153395 46.9487883),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Schüpfheim,,1,6170,Vormüli,,Genossenschaft Migros Luzern,+41 41 484 11 08,,,,,,Migros Schüpfheim,Schüpfheim,https://filialen.migros.ch/de/migros-supermarkt-schuepfheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,node/2078966782,2078966782,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.1128659 47.0882122),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Ruswil,,79,6017,Rüediswilerstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Ruswil,Ruswil,https://filialen.migros.ch/de/migros-supermarkt-ruswil,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,node/2533251313,2533251313,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.1995094 47.1169875),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Sempach Station,,11,6203,Mettenwilstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Sempach Station,Sempach Station,https://filialen.migros.ch/de/migros-supermarkt-sempach-station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,node/2896643846,2896643846,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.9281581 47.1371274),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Zell,CH,2,6144,Zelgmatte,,Genossenschaft Migros Luzern,+41 41 989 70 40 / +41 41 988 20 88,,,,,,Migros Zell LU,Zell LU,https://filialen.migros.ch/de/migros-supermarkt-zell,,,,,,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,node/7714149411,7714149411,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.1802551 47.0374195),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Malters,,7,6102,Weihermatte,,Genossenschaft Migros Luzern,,,,,,,Migros Malters,Malters,https://filialen.migros.ch/de/migros-supermarkt-malters-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genaue Lage?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,node/185627927,185627927,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.1771397 47.3871106),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",Lenzburg,,15,5600,Bachstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Lenzburg (MM),Lenzburg,https://filialen.migros.ch/de/migros-supermarkt-lenzburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,node/243155987,243155987,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.6937067 47.520631),"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Pratteln,,21,4133,Burggartenstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Pratteln (MM),Pratteln,https://filialen.migros.ch/de/migros-supermarkt-pratteln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,node/266571580,266571580,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.2094058 47.4821521),Mo-Sa 08:00-20:00; PH off,Brugg,,1,5200,Neumarkt,,Genossenschaft Migros Aare,,,,,,,Migros Brugg (MMM),Brugg Neumarkt,https://filialen.migros.ch/de/migros-supermarkt-brugg-neumarkt,,0;1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,node/308188423,308188423,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.7037027 47.1865987),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",Herzogenbuchsee,CH,33,3360,Bernstrasse,,Genossenschaft Migros Aare,+41 58 567 79 30,,,,,,Migros Herzogenbuchsee (MM),Herzogenbuchsee,https://filialen.migros.ch/de/migros-supermarkt-herzogenbuchsee,,,,,,,,,,,,,,,migros,,,,,,,,,,,,2022-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,node/372802218,372802218,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.7360487 47.4826186),"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Liestal,,8,4410,Kasernenstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Liestal (MM),Liestal,https://filialen.migros.ch/de/migros-supermarkt-liestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,node/413401528,413401528,node,Migros,Q680727,,,,,,Migros,supermarket,yes,POINT (7.743167 47.4570259),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-18:00; PH off",Bubendorf,,1,4416,Grüngenstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Bubendorf (MM),Bubendorf,https://filialen.migros.ch/de/migros-supermarkt-bubendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,node/430675300,430675300,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.0085923 47.4053709),Mo-Fr 08:00-18:30; Sa 08:00-17:00,Erlinsbach AG,,,5018,,,Genossenschaft Migros Aare,,,,,,,Migros Erlinsbach,Erlinsbach,https://filialen.migros.ch/de/migros-supermarkt-erlinsbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zentrum Rössli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,node/471582066,471582066,node,,,,,,,,Migros,,,POINT (7.7305395 47.5351458),closed,,,,,,,Genossenschaft Migros Aare,,,,,,,Migros Kaiseraugst,Kaiseraugst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,node/651644038,651644038,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.046187 47.3916942),Mo-Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:00; PH off,Aarau,,18,5000,Igelweid,,Genossenschaft Migros Aare,,,,,,,Migros Aarau (MM),Aarau Igelweid,https://filialen.migros.ch/de/migros-supermarkt-aarau-igelweid,,,,yes,,,,,,,,,,,,,wlan,,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,node/765330266,765330266,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.0476665 47.3028814),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Schöftland,,3,5040,Picardiestrasse,,Genossenschaft Migros Aare,,,,,,,Migros Schöftland,Schöftland,https://filialen.migros.ch/de/migros-supermarkt-schoeftland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,node/898174751,898174751,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.9094486 47.346669),Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,Olten,,20,4600,Louis Giroud-Strasse,,Genossenschaft Migros Aare,,,,,,,Migros Sälipark (MM),Olten Sälipark,https://filialen.migros.ch/de/migros-supermarkt-olten-saelipark,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,node/983966559,983966559,node,,,,,,,,Migros,,,POINT (7.7870652 47.3086904),,,,,,,,PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,bus_stop,A-Welle,platform,"Neuendorf, Migros",8581289,,,,,,,,,,,,,,,,,timetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,node/1072910460,1072910460,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.2083483 47.4400546),"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Lupfig,,17,5242,Flachsacherstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Lupfig,Lupfig,https://filialen.migros.ch/de/migros-supermarkt-lupfig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,node/1165255718,1165255718,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.1665132 47.416306),"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Wildegg,,11c,5103,Bruggerstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Wildegg,Wildegg,https://filialen.migros.ch/de/migros-supermarkt-wildegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,node/1535109062,1535109062,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,yes,POINT (7.7251961 47.5024467),Mo-Sa 08:00-20:00; PH off,Füllinsdorf,,2,4414,Ergolzstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Füllinsdorf (MM),Füllinsdorf Schönthal,https://filialen.migros.ch/de/migros-supermarkt-fuellinsdorf-schoenthal,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,node/1613212195,1613212195,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,yes,POINT (7.8986189 47.3498922),Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,Olten,,21,4600,Solothurnerstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Hammer (MM),Olten Hammer,https://filialen.migros.ch/de/migros-supermarkt-olten-hammer,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,node/1631232337,1631232337,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.9476765 47.3828706),"Mo-Fr 08:00-18:30, Sa 08:00-17:00; PH off",Lostorf,,20,4654,Hauptstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Lostorf,Lostorf,https://filialen.migros.ch/de/migros-supermarkt-lostorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,node/1676132716,1676132716,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.0191736 47.5081087),"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off",Frick,,44,5070,Hauptstrasse,,Genossenschaft Migros Aare,+41 58 567 76 80,,,,,,Migros Frick,Frick,https://filialen.migros.ch/de/migros-supermarkt-frick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 58 567 76 81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,node/1830151553,1830151553,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.7841206 47.2144731),"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",Langenthal,,28,4900,Wiesenstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Langenthal (MM),Langenthal,https://filialen.migros.ch/de/migros-supermarkt-langenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,node/2081034362,2081034362,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.9422753 47.2915021),"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-20:00; PH off",Zofingen,,5,4800,Aarburgerstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Zofingen (MM),Zofingen,https://filialen.migros.ch/de/migros-supermarkt-zofingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,node/2297683318,2297683318,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.6953332 47.3167934),"Mo-Th 08:00-18:30, Fr 08:00-20:00, Sa 07:30-18:00; PH off",Balsthal,,13,4710,Goldgasse,,Genossenschaft Migros Aare,,,,,,,Migros Balsthal,Balsthal,https://filialen.migros.ch/de/migros-supermarkt-balsthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,node/2401239033,2401239033,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.0031319 47.3733668),Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 07:30-18:00; PH off,Schönenwerd,,14,5012,C. F. Ballystrasse,,Genossenschaft Migros Aare,,,,,,,Migros Schönenwerd,Schönenwerd,https://filialen.migros.ch/de/migros-supermarkt-schoenenwerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,node/3536981995,3536981995,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.8868376 47.3065539),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Rothrist,,20,4852,Neue Aarburgerstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Rothrist,Rothrist,https://filialen.migros.ch/de/migros-supermarkt-rothrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
