,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,contact:phone,name,operator,shop,wheelchair,geometry,opening_hours,phone,nodes,building,amenity,building:levels,roof:levels,roof:shape,alt_name,branch,website,smoking,source,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,capacity,fee,layer,parking,wikidata,start_date,entrance,capacity:disabled,lit,surface,disused:shop,internet_access,addr:housename,toilets,bus,highway,public_transport,name:it,addr:suburb,toilets:access,wheelchair:description,check_date:opening_hours,opening_hours:covid19,payment:twint,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,payment:postfinance_card,addr:place,maxheight,building:roof,fixme,operator:type,maxstay,ele,diet:halal,diet:kosher,post_box:location,internet_access:fee,description,emergency,emergency:phone,building:material,roof:colour,indoor,delivery:covid19,room,source:opening_hours,takeaway,check_date,network,uic_name,uic_ref,operator:wikidata,name:en,smoothness,contact:website,park_ride,supervised,payment:cryptocurrencies,payment:mastercard,payment:visa,name:de,building:part,departures_board,dog,loc_name,end_date,access:covid19,changing_table,fax,addr:state,post_office,post_office:brand,contact:addr:full,internet_access:ssid,recycling:batteries,contact:addr,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,recycling:electrical_appliances,level:ref,opening_hours:url,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,source:addr,changing_table:location,addr:full,addr:street:fr,official_name,man_made,surveillance
318,node/454026916,454026916,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.8704241 46.2331415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,node/2470508407,2470508407,node,Zermatt,,12,3920,Hofmattstrasse,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,limited,POINT (7.7481937 46.0217606),Mo-Su 08:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,node/6421996551,6421996551,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.926216 46.1075139),"Sa 08:00-17:00; Mo-Fr 08:00-12:30, 14:00-18:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,node/7815228085,7815228085,node,,,,,,,,,,,,,,Migros,,supermarket,,POINT (7.7760828 46.0676146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,node/357198361,357198361,node,Fiesch,CH,46,3984,Furkastrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,,POINT (8.1355456 46.4039727),Mo-Su 08:00-19:00,+41587264005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,node/357276931,357276931,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.745207 46.3146795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,node/357299653,357299653,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.8798336 46.2931375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,node/886099069,886099069,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.6414568 46.3112491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,node/1361216176,1361216176,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.6263508 46.3790635),Mo-Su 08:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,node/1976199305,1976199305,node,,,,,,Migros,Q680727,,,,,,,Migros,,supermarket,yes,POINT (7.9900138 46.3253476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,node/2981397433,2981397433,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.6488113 46.5856028),Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,node/9149897062,9149897062,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (8.0157903 46.3356653),"Mo-Fr 08:00-12:00,13:30-18:30; Sa 08:00-16:00",,,,,,,,,Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,way/36917534,36917534,way,,,,,,,,,,,,,,Migros,,,,"POLYGON ((7.8796376 46.2908278, 7.8798086 46.2908402, 7.8801864 46.2908737, 7.8800947 46.2910661, 7.8800274 46.291051, 7.8799408 46.2912348, 7.8798981 46.2913355, 7.8798688 46.2914008, 7.8796795 46.2918191, 7.8794455 46.2918026, 7.8796376 46.2908278))",,,"[429340382, 429340389, 429340383, 3439690052, 3439690051, 429340384, 429340388, 429340385, 429340386, 429340387, 429340382]",,parking,,,,,,,,,,,,,,,,,yes,1,multi-storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,way/220392398,220392398,way,,,58,,Kantonsstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,yes,"POLYGON ((7.9687689 46.308947, 7.9697184 46.309866, 7.9697541 46.3098775, 7.9697973 46.3098793, 7.9698364 46.3098734, 7.9706833 46.3094611, 7.9702343 46.309021, 7.9702555 46.3090107, 7.9700965 46.3088549, 7.9700727 46.3088665, 7.9699855 46.3087811, 7.9699375 46.3088044, 7.9698911 46.3087589, 7.9698075 46.3087096, 7.9697141 46.3086746, 7.9696202 46.3086504, 7.9695046 46.3086392, 7.9693855 46.3086341, 7.9692664 46.3086413, 7.969139 46.3086691, 7.9690002 46.308733, 7.9687743 46.3088358, 7.9687367 46.3088877, 7.9687689 46.308947))",,,"[2295192130, 2295192135, 6832257636, 6832257635, 2295192139, 2295192157, 6832257606, 6832257607, 2295192159, 6832257608, 2295192162, 6832257609, 6832257610, 6832257616, 6832257611, 6832257615, 6832257614, 6832257613, 6832257612, 2295192169, 6506278943, 2295192171, 2295192173, 2295192130]",yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,way/273477293,273477293,way,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,yes,"POLYGON ((7.9894889 46.3188182, 7.9893696 46.3187877, 7.9892864 46.3187571, 7.9895761 46.3183977, 7.9897746 46.3184737, 7.9894889 46.3188182))",,,"[2783253262, 2783253263, 2783253264, 2783253265, 2783253266, 2783253262]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,node/279917753,279917753,node,,,,,,,,,,,,,,Migros,,,yes,POINT (7.8524203 46.6813031),,,,,parking_entrance,,,,,,,,,,,,,,,yes,,yes,,underground,,,,yes,yes,concrete,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,node/366031755,366031755,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,yes,POINT (7.6816337 46.685805),,,,,,,,,,,,,,,-1,,,,yes,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,node/457957876,457957876,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.6338985 46.7810635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,node/831519655,831519655,node,Langnau i. E.,,1a,3550,Schlossstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.7876463 46.9398302),"Mo-We 08:00-19:00, Th 08:00-20:00, Fr 08:00-21:30, Sa 07:30-17:00; PH off",,,,,,,,Migros Langnau i.E. (MM),Langnau im Emmental,https://filialen.migros.ch/de/migros-supermarkt-langnau-ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,node/1410077849,1410077849,node,Schüpfheim,,1,6170,Vormüli,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.0153395 46.9487883),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",+41 41 484 11 08,,,,,,,Migros Schüpfheim,Schüpfheim,https://filialen.migros.ch/de/migros-supermarkt-schuepfheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,node/1422052366,1422052366,node,Konolfingen,,21,3510,Thunstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,limited,POINT (7.6212317 46.8762776),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Konolfingen,Konolfingen,https://filialen.migros.ch/de/migros-supermarkt-konolfingen,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,node/1742799977,1742799977,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.6048754 46.7438065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,node/5806866172,5806866172,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.658392 46.735484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,node/6109510017,6109510017,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.8523151 46.6816129),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,node/9073397213,9073397213,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.8676262 46.6733163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,way/33993868,33993868,way,,,,,,,,,,,,,,Migros,,,,"POLYGON ((7.62072 46.8758256, 7.6207459 46.8758738, 7.6207828 46.8759036, 7.6208405 46.8759233, 7.6209638 46.8759334, 7.6212508 46.8759407, 7.6214124 46.8759347, 7.6215527 46.8759197, 7.6216125 46.875894, 7.6216241 46.8758684, 7.6216058 46.8756845, 7.6214843 46.8750805, 7.6206948 46.8751546, 7.6207049 46.8754248, 7.62072 46.8758256))",,,"[389385052, 4694358140, 4694358139, 4694358141, 4694358142, 4694358138, 4694358137, 389385053, 389385054, 389385055, 389385056, 389385057, 389385058, 6388919101, 389385052]",,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,way/88081582,88081582,way,Hünibach,CH,134,3626,Staatsstrasse,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,"POLYGON ((7.6452937 46.745225, 7.6452818 46.7452322, 7.6452071 46.7451736, 7.6454773 46.7450117, 7.645552 46.7450703, 7.6453948 46.7451645, 7.6454296 46.7451918, 7.6453788 46.7452222, 7.6453174 46.7452435, 7.6452937 46.745225))",,,"[6255830663, 1023607623, 1023607903, 1023607690, 1023608014, 6255830662, 6255830683, 6255830681, 6255830680, 6255830663]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,way/172140332,172140332,way,Brienz BE,CH,49,3855,Hauptstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,"POLYGON ((8.0281874 46.7552052, 8.0281037 46.7551111, 8.0279362 46.7551814, 8.0279768 46.7552276, 8.0279973 46.755219, 8.0280401 46.7552671, 8.0281874 46.7552052))",,,"[1830710392, 1830710364, 1830710386, 5223436922, 5223436923, 5223436924, 1830710392]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,way/216668196,216668196,way,,,60,,Frutigenstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,"POLYGON ((7.6258228 46.7451901, 7.6262091 46.7452719, 7.6264755 46.7452931, 7.6264955 46.7451692, 7.6265186 46.7451709, 7.6265214 46.7451532, 7.6265241 46.7451355, 7.6265013 46.7451336, 7.626528 46.7449681, 7.626336 46.7449522, 7.6263365 46.7449421, 7.6259026 46.7448518, 7.6258746 46.7449148, 7.6259435 46.7449286, 7.6258228 46.7451901))",Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00,,"[2260606123, 5661889777, 2260606021, 5661889774, 5661889773, 6668583443, 5661889772, 5661889775, 2260606166, 2260606404, 5661889776, 2260606270, 2260606395, 2260606174, 2260606123]",supermarket,,,,,,,,,https://geodienste.ch/,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,way/228286681,228286681,way,,,,,,,,,,,,,,Migros,,,,"POLYGON ((7.6452798 46.7453541, 7.645091 46.7451446, 7.6452463 46.745049, 7.645642 46.7448261, 7.6457769 46.744869, 7.6458491 46.7449492, 7.6458834 46.7449858, 7.6458178 46.7450242, 7.6457977 46.7450082, 7.6457569 46.7450323, 7.645777 46.7450483, 7.6457609 46.7450591, 7.6457393 46.7450424, 7.6456656 46.7450871, 7.6456872 46.7451038, 7.6452798 46.7453541))",,,"[2369450009, 2369450005, 6267850483, 2369450006, 6267850482, 2606993543, 2369450007, 1023607633, 6255830839, 6255830838, 1023608042, 6255830665, 6255830664, 6255830841, 6255830840, 2369450009]",,parking,,,,,,,,,,,,,,,customers,,yes,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,way/543112303,543112303,way,Thun,CH,2,3600,Bälliz,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,yes,"POLYGON ((7.6261205 46.7603969, 7.6261748 46.7604269, 7.6261674 46.7604356, 7.6262244 46.7604873, 7.6263013 46.7604416, 7.6263233 46.7604541, 7.6265089 46.7603383, 7.6267745 46.7601054, 7.626812 46.7600726, 7.6267815 46.7600563, 7.6266326 46.7599768, 7.6262398 46.7602994, 7.6261205 46.7603969))",,,"[5250440677, 5250440676, 5250440675, 5250440674, 5250440673, 5250440672, 5250440671, 8412159800, 5250440669, 5251032758, 5250440678, 5250440679, 5250440677]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,way/576793649,576793649,way,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,,yes,"POLYGON ((7.6134206 46.7446169, 7.6135146 46.7444447, 7.6150698 46.7448981, 7.6150255 46.7450322, 7.6134206 46.7446169))",,,"[5531152680, 5531152679, 2214521755, 5531152678, 5531152680]",,,,,,,,,,,,-1,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,node/308188423,308188423,node,Herzogenbuchsee,CH,33,3360,Bernstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.7037027 47.1865987),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",+41 58 567 79 30,,,,,,,Migros Herzogenbuchsee (MM),Herzogenbuchsee,https://filialen.migros.ch/de/migros-supermarkt-herzogenbuchsee,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,node/385235761,385235761,node,Wolhusen,,36,6110,Entlebucherstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.0703718 47.0559837),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Wolhusen (MM),Wolhusen Dorfmärt,https://filialen.migros.ch/de/migros-supermarkt-wolhusen-dorfmaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,node/528141420,528141420,node,Willisau,,14,6130,Ettiswilerstrasse,Migros,Q680727,en:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (7.9947253 47.1235426),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",+41 41 672 61 61,,,,,,,Migros Willisau,Willisau Chrüzhof,https://filialen.migros.ch/de/migros-supermarkt-willisau-chruezhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,node/536500228,536500228,node,Burgdorf,,27,3400,Lyssachstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.6208073 47.0591662),Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-21:00; Sa 07:30-17:00; PH off,,,,,,,,Migros Burgdorf (MM),Burgdorf Neumarkt,https://filialen.migros.ch/de/migros-supermarkt-burgdorf-neumarkt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,node/594574148,594574148,node,Sursee,,28,6210,Bahnhofstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.1021662 47.1728168),Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-17:00; PH off,,,,,,,,Migros Surseepark (MMM),Sursee Surseepark,https://filialen.migros.ch/de/migros-supermarkt-surseepark,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,node/765330266,765330266,node,Schöftland,,3,5040,Picardiestrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (8.0476665 47.3028814),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Schöftland,Schöftland,https://filialen.migros.ch/de/migros-supermarkt-schoeftland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,node/983966559,983966559,node,,,,,,,,,,,,,,Migros,PAG,,,POINT (7.7870652 47.3086904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,platform,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,A-Welle,"Neuendorf, Migros",8581289,,,,,,,,,,,,timetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,node/1142280066,1142280066,node,Huttwil,CH,6,4950,Bernstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.8401905 47.1135161),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",+41 58 567 37 50,,,,,,,Migros Huttwil (MM),Huttwil,https://filialen.migros.ch/de/migros-supermarkt-huttwil,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,node/1830151553,1830151553,node,Langenthal,,28,4900,Wiesenstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.7841206 47.2144731),"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Langenthal (MM),Langenthal,https://filialen.migros.ch/de/migros-supermarkt-langenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,node/2078966782,2078966782,node,Ruswil,,79,6017,Rüediswilerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.1128659 47.0882122),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Ruswil,Ruswil,https://filialen.migros.ch/de/migros-supermarkt-ruswil,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,node/2081034362,2081034362,node,Zofingen,,5,4800,Aarburgerstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.9422753 47.2915021),"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-20:00; PH off",,,,,,,,Migros Zofingen (MM),Zofingen,https://filialen.migros.ch/de/migros-supermarkt-zofingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
