,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,name:de,opening_hours,operator,phone,shop,geometry,wheelchair,access,amenity,fee,layer,parking,branch,nodes,building,toilets:wheelchair,alt_name,ele,website,diet:halal,diet:kosher,internet_access,check_date:opening_hours,payment:cash,payment:debit_cards,entrance,level,source,opening_hours:covid19,payment:coins,payment:credit_cards,fixme,addr:place,indoor,payment:twint,bus,highway,network,public_transport,uic_name,uic_ref,wheelchair:description,access:covid19,changing_table,organic,fax,contact:phone,addr:state,building:roof,addr:housename,contact:website,smoothness,surface,payment:cryptocurrencies,payment:maestro,payment:mastercard,payment:postfinance_card,payment:visa,start_date,capacity:disabled,maxstay,source:opening_hours,takeaway,check_date,capacity,operator:wikidata,name:en,building:material,roof:colour,building:levels,roof:shape,roof:levels,park_ride,supervised,post_box:location,kids_area,internet_access:fee,description,emergency,emergency:phone,delivery:covid19,room,wikidata,lit,disused:shop,operator:type,payment:contactless,toilets,payment:notes,payment:telephone_cards,toilets:access,smoking,landuse
256,node/805884912,805884912,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (8.7824406 46.1684821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,node/806598496,806598496,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,supermarket,POINT (8.7737223 46.1541722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,node/880838966,880838966,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,supermarket,POINT (8.7053665 46.2455532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,node/2745111745,2745111745,node,Faido,,2,6760,Via Pian della Croce,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,"Mo-We, Fr 08:00-18:30, 09:00-18:00; Th 08:00-12:30, 14:00-20:00; Sa 08:00-18:00",Migros,,supermarket,POINT (8.8001178 46.4779593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,node/3040046067,3040046067,node,,,,,,,,,,,,,Migros,,,,,,POINT (8.7967103 46.1663789),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,bus_stop,,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,node/6804197771,6804197771,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,Mo-Sa 07:30-18:30; Th 07:30-21:00,,,supermarket,POINT (8.8898475 46.1751077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,node/837957539,837957539,node,Kreuzlingen,CH,15,8280,Bleichestrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,,Genossenschaft Migros Ostschweiz,+41 58 712 75 00,supermarket,POINT (9.1957519 47.6420848),yes,,,,,,Kreuzlingen Seepark,,,,Migros Seepark (MM),,https://filialen.migros.ch/de/migros-supermarkt-kreuzlingen-seepark,,,wlan,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,node/1012741733,1012741733,node,Kreuzlingen,CH,63,8280,Hauptstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-19:00, Sa 07:30-18:00; PH off",Genossenschaft Migros Ostschweiz,+41 71 421 44 11,supermarket,POINT (9.1758628 47.6481071),yes,,,,,,Kreuzlingen,,,,Migros Kreuzlingen,,https://filialen.migros.ch/de/migros-supermarkt-kreuzlingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,node/3402707242,3402707242,node,Steckborn,,1b,8266,Im Feldbach,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-20:00; Sa 08:00-19:00; PH off,Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.9761081 47.6637357),,,,,,,Steckborn,,,,Migros Steckborn,,https://filialen.migros.ch/de/migros-supermarkt-steckborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,node/3522302390,3522302390,node,Tägerwilen,CH,117,8274,Hauptstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.1417651 47.6539707),yes,,,,,,Tägerwilen,,,,Migros Tägerwilen,,https://filialen.migros.ch/de/migros-supermarkt-taegerwilen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,way/219695314,219695314,way,Müllheim Dorf,CH,3,8555,Thurstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((9.0006259 47.5998626, 9.0006276 47.5998348, 9.0011605 47.5998523, 9.0011653 47.5997482, 9.0010896 47.5997461, 9.0011012 47.5996134, 9.0004565 47.5996011, 9.0004313 47.5998569, 9.0006259 47.5998626))",yes,,,,,,Müllheim,"[2288341337, 2288341330, 2288341334, 2288341322, 2288341320, 2288341316, 2288341313, 2288341336, 2288341337]",yes,,Migros Müllheim,,https://filialen.migros.ch/de/migros-supermarkt-muellheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,node/36726161,36726161,node,Uznach,,25,8730,Zürcherstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Zürich,,supermarket,POINT (8.9803292 47.2261912),,,,,,,Uznach Frohsinn,,,,Migros Uznach (MM),,https://filialen.migros.ch/de/migros-supermarkt-uznach-frohsinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,node/251364444,251364444,node,Weinfelden,CH,12,8570,Amriswilerstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.1108744 47.567643),yes,,,,,,Weinfelden Rösslifelsen,,,,Migros Weinfelden (MM),,https://filialen.migros.ch/de/migros-supermarkt-weinfelden-roesslifelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,node/276847742,276847742,node,St. Gallen,,29,9008,Bachstrasse,Migros,Q680727,en:Migros,,,,,Migros,,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 07:30-17:00; PH off,Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.3920818 47.4356824),yes,,,,,,St. Gallen St. Fiden,,,,Migros St. Fiden (MM),,https://filialen.migros.ch/de/migros-supermarkt-st-gallen-st-fiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,node/295943800,295943800,node,Sulgen,,3,8583,Hauptstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.1825256 47.5403596),yes,,,,,,Sulgen Passerelle,,,,Migros Sulgen,,https://filialen.migros.ch/de/migros-supermarkt-sulgen-passerelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,node/430491496,430491496,node,Weinfelden,,27-29,8570,Weststrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.0945075 47.5673113),yes,,,,,,Weinfelden Weststrasse,,,,Migros Weinfelden West,,https://filialen.migros.ch/de/migros-supermarkt-weinfelden-weststrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,node/660455574,660455574,node,St. Gallen,,249,9016,Rorschacherstrasse,Migros,Q680727,en:Migros,,,,,Migros,,,Migros,,supermarket,POINT (9.4051513 47.4371841),yes,,,,,,Neudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,node/732594357,732594357,node,Ebnat-Kappel,,16,9642,Kapplerstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.1207326 47.2650506),,,,,,,Ebnat-Kappel,,,,Migros Ebnat-Kappe,,https://filialen.migros.ch/de/migros-supermarkt-ebnat-kappel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,node/956199310,956199310,node,Flawil,,10,9230,Magdenauerstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.1858853 47.4126594),,,,,,,Flawil,,,,Migros Flawil (MM),,https://filialen.migros.ch/de/migros-supermarkt-flawil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,node/1492836188,1492836188,node,Arbon,,6,9320,St. Gallerstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 07:00-19:00, Fr 07:00-20:00, Sa 07:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.4324386 47.5125781),yes,,,,,,Arbon,,,,Migros Arbon (MM),,https://filialen.migros.ch/de/migros-supermarkt-arbon,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,node/2045161980,2045161980,node,Romanshorn,,54a,8590,Bahnhofstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.3668176 47.5642867),yes,,,,,,Romanshorn Hubzelg,,,,Migros Romanshorn (MM),,https://filialen.migros.ch/de/migros-supermarkt-romanshorn-hubzelg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,node/2619445083,2619445083,node,Wittenbach,,80-86,9300,Oedenhof 1c,Migros,Q680727,en:Migros,,,,,Migros,,Mo-Mi + Fr 08:00-19:00; Do 08:00-20:00; Sa 07:30-17:00,Migros Ostschweiz,,supermarket,POINT (9.3889006 47.4601989),yes,,,,,,,,,,,,http://filialen.migros.ch/de/#/Wittenbach/0090390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,node/3127363702,3127363702,node,Degersheim,,81,9113,Hauptstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.1963914 47.3724083),,,,,,,Degersheim,,,,Migros Degersheim,,https://filialen.migros.ch/de/migros-supermarkt-degersheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,node/3174416269,3174416269,node,,,,,,,,,postfinance_card,no,no,checkout,Migros,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,supermarket,POINT (9.3908375 47.3910729),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,node/3303882792,3303882792,node,St.Gallen,,150,9000,Rorschacherstrasse,Migros,Q680727,,,,,,Migros,,Mo-Fr 08:30-19:00; Th 08:30-20:00; Sa 08:00-17:00,Migros,,supermarket,POINT (9.3963374 47.4313942),yes,,,,,,Grossacker,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q57289203,,,,,,,,,,
281,node/3324296281,3324296281,node,Abtwil,,7,9030,Wiesenbachstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.3162485 47.4172408),yes,,,,,,Abtwil Säntispark,,,yes,Migros Säntispark (MM),,https://filialen.migros.ch/de/migros-supermarkt-abtwil-saentispark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,node/3358847508,3358847508,node,Kirchberg SG,,204,9533,Wilerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:00-19:00, Sa 07:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.0567001 47.4389455),yes,,,,,,Kirchberg Stelz,,,,Migros Kirchberg Stelz,,https://filialen.migros.ch/de/migros-supermarkt-kirchberg-stelz,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,node/3804724143,3804724143,node,,,,,,,,,,,,,Migros,,,,,,POINT (9.1853971 47.4128136),,,parking,yes,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,node/4364207486,4364207486,node,Bronschhofen,,2,9552,AMP-Strasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.0324644 47.4805982),,,,,,,Bronschhofen,,,,Migros Bronschhofen,,https://filialen.migros.ch/de/migros-supermarkt-bronschhofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,node/4471468374,4471468374,node,Münchwilen,,5,9542,Wilerstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.9982285 47.4778718),,,,,,,Münchwilen,,,,Migros Münchwilen,,https://filialen.migros.ch/de/migros-supermarkt-muenchwilen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,node/5058547354,5058547354,node,St. Gallen,CH,28,9000,Brühlgasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,supermarket,POINT (9.3780973 47.4252288),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,node/5371339321,5371339321,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 07:30-19:00; Sa 07:30-17:00,,,supermarket,POINT (9.3862985 47.435286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,node/5582222822,5582222822,node,,,,,,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-20:00; Sa 08:00-18:00,Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.3705595 47.422221),yes,,,,,,St. Gallen Neumarkt,,,,Migros Neumarkt (MMM),,https://filialen.migros.ch/de/migros-supermarkt-st-gallen-neumarkt,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,node/5906141564,5906141564,node,Wattwil,,19,9630,Bahnhofstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.0878696 47.299368),,,,,,,Wattwil,,,,Migros Wattwil (MM),,https://filialen.migros.ch/de/migros-supermarkt-wattwil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,node/6821809534,6821809534,node,Amriswil,,10a,8580,Rütistrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.2976249 47.5466147),,,,,,,Amriswil,,,,Migros Amriswil (MM),,https://filialen.migros.ch/de/migros-supermarkt-amriswil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,node/7683124251,7683124251,node,Wil SG,,5,9500,Obere Bahnhofstrasse,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Fr 8:00-19:00; Tu 08:00-20:00; Sa 08:00-17:00; PH off,Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.0428048 47.462723),yes,,,,,,Wil SG,,,,Migros Wil SG (MM),,https://filialen.migros.ch/de/migros-supermarkt-wil-sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,node/9245621475,9245621475,node,,,,,,Migros,Q680727,en:Migros,,,,,Migros,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.1354392 47.4372258),,,,,,,Uzwil Birkenhof,,,,Migros Uzwil,,https://filialen.migros.ch/de/migros-supermarkt-uzwil-birkenhof,,,,2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,node/10177846010,10177846010,node,,,,,,,,,,,,,Migros,,,,,,POINT (9.2831567 47.3857081),yes,yes,parking_entrance,yes,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
294,node/10177846016,10177846016,node,,,,,,Migros,Q680727,,,,,,Migros,,,,,supermarket,POINT (9.2836242 47.3860409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,way/38541254,38541254,way,Appenzell,,42,9050,Zielstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,Migros Ostschweiz,,supermarket,"POLYGON ((9.4068107 47.3348611, 9.407718 47.3350783, 9.407755 47.3350069, 9.4078802 47.3350367, 9.4079939 47.3348159, 9.4072551 47.3346299, 9.4071443 47.3346043, 9.4070336 47.3345787, 9.4070207 47.3345769, 9.4069493 47.3347182, 9.4069014 47.3347072, 9.4068988 47.3347653, 9.4069218 47.3347708, 9.4069089 47.3347949, 9.406896 47.334819, 9.406836 47.3348049, 9.4068107 47.3348611))",yes,,,,,,,"[456176147, 1726996030, 1726996024, 456176148, 456176149, 4197474294, 9011996691, 456176159, 9011996698, 9011996697, 9011996694, 9011996695, 9011996696, 9011996690, 9011996692, 9011996693, 456176147]",yes,,,,,,,,,,,,,geodieste.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,way/89098006,89098006,way,Gossau,CH,12,9200,Stadtbühlstrasse,Migros,Q680727,en:Migros,,,,,Migros,,Mo-Fr 08:00-19:00; Sa 08:00-17:00,,,supermarket,"POLYGON ((9.2497137 47.4124489, 9.2503008 47.4124941, 9.2503131 47.4124215, 9.2505202 47.4124375, 9.2505319 47.4123679, 9.2498037 47.4123117, 9.2497377 47.4123067, 9.2497137 47.4124489))",,,,,,,,"[1033690943, 1033691081, 7881129285, 7881129286, 1033691503, 5235558295, 1033691023, 1033690943]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,
297,way/125236000,125236000,way,,,,,,,,,,,,,Migros,,,,,,"POLYGON ((9.3916758 47.4354833, 9.3908523 47.4358225, 9.3907855 47.43585, 9.3910022 47.4361025, 9.3911118 47.4361008, 9.3911667 47.436069, 9.3913233 47.4361696, 9.3920294 47.4358777, 9.39201 47.4358571, 9.3917907 47.4356222, 9.3918512 47.4355278, 9.3916758 47.4354833))",,customers,parking,no,,multi-storey,,"[1391581688, 2740169364, 1391581696, 1391581701, 1391581700, 1391581699, 1391581702, 1391581698, 1391581697, 1391581693, 1391581690, 1391581688]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,way/143056634,143056634,way,Goldach,CH,5,9403,Ulrich-Rösch-Strasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Sa 07:00-19:00,,,supermarket,"POLYGON ((9.4675227 47.4748911, 9.4675155 47.4748434, 9.4674916 47.4748458, 9.4674749 47.474782, 9.4674976 47.4747779, 9.4674844 47.4747173, 9.4674545 47.4747189, 9.467439 47.4746567, 9.4674677 47.4746502, 9.4674593 47.4746074, 9.4676291 47.4745896, 9.4676315 47.4746001, 9.4678001 47.4745815, 9.4677965 47.4745662, 9.4679592 47.4745508, 9.4679651 47.4745937, 9.4680058 47.4745937, 9.4680142 47.4746543, 9.4679855 47.4746591, 9.4679986 47.4747303, 9.4680321 47.4747262, 9.4680441 47.4747876, 9.468013 47.4747917, 9.4680201 47.4748305, 9.4679795 47.4748337, 9.4679831 47.4748515, 9.4680261 47.4748458, 9.4680393 47.4749234, 9.467879 47.4749461, 9.4677343 47.4749008, 9.4677152 47.4749097, 9.4676758 47.4749097, 9.4676638 47.4748806, 9.4675867 47.4748863, 9.4675227 47.4748911))",yes,,,,,,,"[1565409216, 1565409167, 1565409170, 1565409078, 1565409073, 1565408987, 1565408988, 1565408950, 1565408945, 1565408917, 1565408910, 1565408913, 1565408899, 1565408892, 1565408890, 1565408911, 1565408912, 1565408947, 1565408953, 1565409010, 1565409007, 1565409082, 1565409089, 1565409133, 1565409139, 1565409176, 1565409172, 1565409238, 1565409245, 1565409222, 1565409228, 1565409225, 1565409211, 1566382689, 1565409216]",yes,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,way/143134956,143134956,way,,,,,,,,,,,,,Migros,,,Migros,,,"POLYGON ((9.4674361 47.4752721, 9.4674692 47.4749702, 9.4675913 47.4749509, 9.4677376 47.4749871, 9.4678059 47.4750066, 9.4678967 47.4750473, 9.4678762 47.4751621, 9.4674361 47.4752721))",yes,yes,parking,no,,surface,,"[1566382732, 1566382693, 5162655248, 5162655249, 5162655250, 1566382717, 1566382750, 1566382732]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,way/194286495,194286495,way,,,,,,,,,,,,,Migros,,"Mo,We-Fr 08:00-19:00, Tu 08:00-20:00, Sa 08:00-17:00",Migros,,,"POLYGON ((9.0425241 47.4628099, 9.042445 47.4626377, 9.0423743 47.462651, 9.0422438 47.4626757, 9.0423725 47.4629314, 9.0427293 47.4628643, 9.0428419 47.4628571, 9.0432165 47.4628303, 9.0432469 47.4628281, 9.043196 47.4625071, 9.0434106 47.4624708, 9.0433837 47.4622605, 9.0431343 47.4622659, 9.0431289 47.4623185, 9.0431102 47.4623439, 9.0431155 47.4624382, 9.0426971 47.4624745, 9.0427454 47.462625, 9.0427454 47.4627501, 9.0425241 47.4628099))",yes,customers,parking,yes,,multi-storey,,"[2048105940, 2048105950, 9662609217, 2048105985, 2048105888, 2048105887, 2048105869, 6858322452, 2048105841, 2048105996, 2048105943, 2048105929, 2048105842, 2048105849, 2048105977, 2048105845, 2048105954, 2048105952, 2048105839, 2048105940]",parking,,,,,,,,,,,,2,,,,,"Die vorgeschlagenen Operator tags stimmen nicht mit dem Wiki überein. Hier gibt es Kreuzungen die noch korrigiert werden müssen.
Der Parkplatz ist nur auf den obersten zwei Stockwerken.
Beim unteren Stockwerk fehlt der westliche Ausläufer",,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,business,,,,,,,
