,unique_id,osmid,element_type,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,geometry,brand,brand:wikidata,brand:wikipedia,addr:city,addr:country,addr:postcode,addr:street,opening_hours,toilets:wheelchair,wheelchair,operator,name:it,addr:suburb,contact:phone,nodes,addr:housenumber,branch,building,addr:housename,website,phone,bus,highway,public_transport,alt_name,check_date:opening_hours,organic,level,opening_hours:covid19,post_box:location,source,payment:twint,kids_area,internet_access,internet_access:fee,building:levels,delivery:covid19,indoor,room,name:de,access,amenity,fee,layer,parking,ele,diet:halal,diet:kosher,payment:cash,payment:debit_cards,payment:coins,payment:credit_cards,description,emergency,emergency:phone,fixme,addr:place,capacity:disabled,lit,maxheight,surface,covered,supervised,source:addr,landuse,building:part,payment:maestro,payment:mastercard,payment:visa,contact:addr:full,internet_access:ssid,disused:shop,contact:website,recycling:batteries,wheelchair:description,contact:addr,operator:wikidata,addr:full,opening_hours:url,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,roof:levels,nat_name,url,recycling:electrical_appliances,smoking,capacity,changing_table,changing_table:location,addr:street:fr,dog,official_name,takeaway,man_made,surveillance,level:ref,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,dogs,post_office:brand,atm,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,opening_date,copyright,oa:imported_by,oa:lat,oa:lon,oa:version
256,way/161457635,161457635,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((6.9014846 47.0580584, 6.9018937 47.0583392, 6.901911 47.0583254, 6.9023885 47.0580052, 6.9021329 47.0578286, 6.9019861 47.0577271, 6.9014846 47.0580584))",,,,Cernier,CH,2053,Rue de Comble-Emine,Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-19:00; Sa 08:00-18:00,,yes,,,,,"[1734236451, 1734236452, 1746050738, 1734236450, 1746050709, 1734236448, 1734236451]",5,,supermarket,,https://filialen.migros.ch/fr/supermarche-migros-cernier,+41 58 573 18 50,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Migros,https://www.instagram.com/migros/,https://ch.linkedin.com/company/migros-genossenschafts-bund,https://www.pinterest.fr/migros/,https://twitter.com/migros,http://www.youtube.com/user/MigrosTVSpotsF,,,,,,,,,,,
257,way/225478016,225478016,way,,,,,Migros,,"POLYGON ((7.197792 47.2196285, 7.1977471 47.2195869, 7.1977823 47.2195696, 7.1977893 47.219576, 7.1978482 47.2195459, 7.1978061 47.2195076, 7.1980158 47.2194039, 7.198001 47.2193901, 7.1982357 47.2192738, 7.1980129 47.2190647, 7.1979044 47.2191184, 7.1978755 47.2190915, 7.1977502 47.2191539, 7.1977266 47.2191317, 7.1975617 47.219194, 7.1976373 47.2194844, 7.1976959 47.2195395, 7.1976738 47.2195504, 7.1977078 47.2196078, 7.1977507 47.2196482, 7.197792 47.2196285))",,,,Tavannes,CH,2710,Rue de Pierre-Pertuis,,,,,,,,"[6136830062, 6136830061, 6136830060, 6136830059, 6136830058, 6136830057, 6136830056, 6136830055, 2342514071, 2342514047, 6136830054, 6136830053, 6136830052, 6136830051, 2342514065, 2342514096, 2342514114, 6136830050, 6136830049, 6136830048, 6136830062]",11,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,way/252155043,252155043,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((7.0454524 46.8867203, 7.0457821 46.8865251, 7.0457183 46.8864795, 7.0458748 46.8863815, 7.0455325 46.8861203, 7.0451313 46.8863483, 7.045139 46.8863548, 7.045128 46.8863628, 7.0451989 46.8864167, 7.0451184 46.8864658, 7.0454524 46.8867203))",Migros,,,,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,"[2582573968, 2582573964, 7514296189, 7514296190, 2582573957, 7514296192, 8687983820, 8687983819, 7514296191, 2582573962, 2582573968]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,node/643857098,643857098,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.4258162 46.4736419),Migros,Q680727,en:Migros,,,,,"Mo-We,Fr 08:30-19:00; Th 08:30-20:00; Sa 08:00-19:00",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,node/4052328711,4052328711,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.8418335 46.4647636),Migros,Q680727,en:Migros,,,,,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:00,,yes,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/fr/supermarche-migros-vevey-des-2-gares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,node/4250850089,4250850089,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.8579172 46.4527178),Migros,Q680727,en:Migros,,,,,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,node/5115663296,5115663296,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.8607512 46.3772675),,,,Bouveret,,1897,En Bellossy,Mo-Sa 08:00-18:30; Su 08:00-13:00,,,Société Coopérative Migros Valais,,,,,,,,,https://www.migros.ch,+41 277206510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,node/7074497276,7074497276,node,,,,,Migros,supermarket,POINT (6.8400687 46.4636936),Migros,Q680727,en:Migros,,,,,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:30,,,,,,,,,Midi Coindet,,,,+41 58 573 61 00,,,,,,,-1,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/fr/supermarche-migros-vevey-midi-coindet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,node/269616499,269616499,node,,,,,Migros,supermarket,POINT (6.4944953 46.5098409),Migros,Q680727,en:Migros,Morges,CH,1110,Rue de la Gare,,,,,,,,,19,MM,,,https://www.migros.ch/,+41 58 573 57 00,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,node/282021895,282021895,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6248618 46.5079638),Migros,Q680727,en:Migros,Lausanne,,1007,avenue de Rhodanie,Mo-Sa 08:00-21:00; Su 09:00-20:00,,,,,,,,2,Partenaire,,,https://filialen.migros.ch/fr/migros-partenaire-mp-ouchy,+41 58 573 73 40,,,,,,,,same,,,,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The opening hours change during the winter but I was unable to find them (and I'm to lazy to really look :p),yes,,,,,,,,,
266,node/290331752,290331752,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6597671 46.5116006),Migros,Q680727,en:Migros,Pully,,1009,Chemin du Pré-de-la-Tour,Mo-Fr 08:00-20:00; Sa 07:30-18:00,,yes,,,,,,3,,,,https://migros.ch/,,,,,,,,,open,,,,,wlan,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,node/293487431,293487431,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6349389 46.7811874),Migros,Q680727,en:Migros,Yverdon-les-Bains,CH,1400,Rue de Neuchâtel,Mo 08:00-18:30; Tu-Fr 07:30-18:30; Sa 07:30-18:00,,yes,Migros,,,,,3,,,,https://www.migros.ch/,+41 58 573 60 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,node/309289260,309289260,node,,,,,Migros,supermarket,POINT (6.6357033 46.6390803),Migros,Q680727,,Echallens,,1040,Rue de Praz-Palud,Lu-Ve 07:30-19:00; Sa 07:30-18:00,,yes,,,,,,2,MM,,,https://filialen.migros.ch/fr/supermarche-migros-echallens,+41 58 573 63 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,node/339793984,339793984,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5763122 46.5366866),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,node/347672309,347672309,node,,,,,Migros,,POINT (6.6309046 46.5201679),,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,node/415732099,415732099,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5648357 46.5342463),Migros,Q680727,,Ecublens (VD),,1024,Chemin du Croset,Mo-Fr 08:00-20:00; Sa 08:00-18:00,,,Société coopérative Migros Vaud,,,,,7,,,,,+41 058 573 63 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,node/428208335,428208335,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5531129 46.5474199),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,node/432384166,432384166,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5067094 46.6139086),Migros,Q680727,en:Migros,,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-18:00,,yes,Migros,,,,,,,,,,,,,,,2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,node/464534499,464534499,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6327661 46.5148907),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,node/495167286,495167286,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.531304 46.723836),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,node/881410105,881410105,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6503122 46.7664157),Migros,Q680727,en:Migros,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,node/890727503,890727503,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5020486 46.8197654),Migros,Q680727,en:Migros,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,node/1174159731,1174159731,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.8009322 46.6680987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,node/1263360166,1263360166,node,,,,,Migros,supermarket,POINT (6.6273244 46.5222351),Migros,Q680727,en:Migros,,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,yes,,,,,,,Metropole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,node/1462150714,1462150714,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6160481 46.5278534),Migros,Q680727,en:Migros,Lausanne,CH,1004,Avenue d'Echallens,Sa 07:30-18:00; Mo-Fr 07:30-19:00,,,,,,,,63,,,,,+41216225040,,,,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41216225044,,,,,,,,
281,node/1640590669,1640590669,node,,,,,Migros,supermarket,POINT (6.6160128 46.5215405),Migros,Q680727,en:Migros,,,1007,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,yes,Migros,,,,,,Sévelin,,,,,,,,,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,node/1681873821,1681873821,node,,,,,Migros,supermarket,POINT (6.6517341 46.5272296),Migros,Q680727,en:Migros,,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,yes,Migros,,,,,,MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,node/1785696963,1785696963,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6377865 46.5211797),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,node/1833036088,1833036088,node,,,,,Migros,,POINT (6.6599022 46.5113791),,,,Pully,,1009,,Mo 08:00-20:00; Tu-Fr 07:30-20:00; Sa 07:30-18:00,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
285,node/2451974131,2451974131,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5982907 46.5307735),Migros,Q680727,en:Migros,Renens,,1020,Avenue de Florissant,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,38,,,,https://filialen.migros.ch/fr/supermarche-migros-renens-florissant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,node/2470047819,2470047819,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5656983 46.5229222),Migros,Q680727,en:Migros,,,,,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,yes,,,,,,,,,,,,,,,,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,node/2490794249,2490794249,node,,,,,Migros,supermarket,POINT (6.6330349 46.5271839),Migros,Q680727,en:Migros,Lausanne,,1018,Rue de la Borde,,,,Migros,,,,,3B,M   La Borde,,Centre commercial du Tunnel,,+41 58 573 72 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,node/2665214995,2665214995,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6216608 46.787997),Migros,Q680727,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,node/3922276285,3922276285,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6024522 46.5272252),Migros,Q680727,en:Migros,Prilly,,1008,Chemin du Viaduc,Mo-Fr 08:00-19:00; Sa 07:30-18:00,,,Migros,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,node/4255859368,4255859368,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6187039 46.5314004),Migros,Q680727,en:Migros,,,,,"Mo-Fr 07:30-19:00, Sa 07:30-18:00",,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,node/4337239357,4337239357,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.6465948 46.53295),Migros,Q680727,en:Migros,,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,yes,,,,,,,,,,,,,,,,2022-04-16,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,node/4818100710,4818100710,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5803842 46.538575),Migros,Q680727,en:Migros,,,,,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,node/4861636522,4861636522,node,,,,,Migros,convenience,POINT (6.6259394 46.5123206),,,,,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,node/5947943468,5947943468,node,,,,,Migros,supermarket,POINT (6.6235484 46.5259689),Migros,Q680727,en:Migros,,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,,,Partenaire,,,,,,,,,2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,node/6275142683,6275142683,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.5176043 46.5181965),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,node/8256731604,8256731604,node,,,,,Migros,supermarket,POINT (6.6296755 46.5207107),Migros,Q680727,en:Migros,,,,,Mo-Fr 07:00-19:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,node/8278444660,8278444660,node,,,,,Migros,supermarket,POINT (6.5725167 46.5300438),Migros,Q680727,en:Migros,Chavannes-près-Renens,,1022,Avenue de la Gare,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,,,,,,,84,,,,Migros.ch,+41 58 573 75 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,node/8670988600,8670988600,node,,,,,Migros,supermarket,POINT (6.5773418 46.5376316),Migros,,,,,,,Mo-Su 06:00-23:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,node/8701752117,8701752117,node,,,,,Migros,convenience,POINT (6.7698231 46.5962425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,node/8852408353,8852408353,node,,,,,Migros,supermarket,POINT (6.6401405 46.5855313),Migros,Q680727,,,,,,Mo-Fr 07:30-19:30; Sa 07:30-18:00,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,node/9197869540,9197869540,node,,,,,Migros,supermarket,POINT (6.6769123 46.5133549),Migros,Q680727,en:Migros,La Conversion,,1093,Route de la Conversion,,,,,,,,,,Lutry La Conversion,,,,,,,,,,,,open,,,yes,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-19,,,,,
302,node/10157011511,10157011511,node,,,,,Migros,supermarket,POINT (6.6336077 46.5376325),Migros,Q680727,,,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,way/46765109,46765109,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((6.6177299 46.5158225, 6.6180341 46.5157591, 6.6178749 46.5154928, 6.6178106 46.5154744, 6.617592 46.5155186, 6.6176983 46.5157621, 6.6177299 46.5158225))",Migros,Q680727,en:Migros,Lausanne,CH,1007,Avenue de Cour,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,"[597654801, 597654815, 597654780, 597654782, 597654781, 597654783, 597654801]",36,,yes,,,,,,,,,,,,,Orthophoto Ville de Lausanne 2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenAddresses,sbrunner,46.51561737,6.61768007,oa2osm - 0.2 - sax
304,way/81853682,81853682,way,,,,,Migros,supermarket,"POLYGON ((6.6280202 46.5298449, 6.628449 46.5302189, 6.6283414 46.530277, 6.6284511 46.5303729, 6.6283753 46.5304112, 6.6278773 46.5299524, 6.6278399 46.5299188, 6.6279076 46.5298818, 6.6279229 46.5298962, 6.6280202 46.5298449))",Migros,Q680727,en:Migros,,,,Avenue Antoine-Henri Jomini,Mo 09:00-19:00; Tu-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,"[606405762, 606405789, 606405796, 954454619, 606405787, 606405759, 954454556, 954454109, 954455177, 606405762]",11,Pontaise,apartments,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
